_id,index,Eid,Cite-By
6752ba26b8b06b06c2119163,7523,2-s2.0-85079652405,3
6752ba261d9d98991691c72a,7519,2-s2.0-85089563284,1
6752ba2601d5b4ad1e9194c5,7524,2-s2.0-85106314057,4
6752ba27318086eec1e65338,7527,2-s2.0-85094221055,13
6752ba27b26569ed431ff399,7529,2-s2.0-85090549074,26
6752ba27761fb4b037e3eec8,7528,2-s2.0-85092625271,11
6752ba2701d5b4ad1e9194c6,7535,2-s2.0-85076058139,12
6752ba27785a5b7ed6cc05a9,7533,2-s2.0-85086116863,11
6752ba256638396ae742f503,7530,2-s2.0-85075535059,0
6752ba27b8b06b06c2119164,7534,2-s2.0-85088586503,12
6752ba2789e9c765a4727837,7532,2-s2.0-85090001221,8
6752ba27d1f0e3ed14a0698e,7530,2-s2.0-85075535059,0
6752ba28b26569ed431ff39a,7538,2-s2.0-85088567375,9
6752ba28318086eec1e65339,7537,2-s2.0-85079278149,5
6752ba28761fb4b037e3eec9,7539,2-s2.0-85086635468,3
6752ba2801d5b4ad1e9194c7,7541,2-s2.0-85089922630,1
6752ba266638396ae742f504,7543,2-s2.0-85086276261,0
6752ba28785a5b7ed6cc05aa,7542,2-s2.0-85103594764,6
6752ba28b8b06b06c2119165,7540,2-s2.0-85072163931,310
6752ba28d1f0e3ed14a0698f,7546,2-s2.0-85121057023,3
6752ba281d9d98991691c72c,7544,2-s2.0-85081130202,18
6752ba29318086eec1e6533a,7548,2-s2.0-85088841166,1
6752ba29761fb4b037e3eeca,7549,2-s2.0-85068172252,135
6752ba2901d5b4ad1e9194c8,7550,2-s2.0-85081014458,20
6752ba29b8b06b06c2119166,7553,2-s2.0-85090112869,7
6752ba29785a5b7ed6cc05ab,7551,2-s2.0-85086166825,23
6752ba276638396ae742f505,7552,2-s2.0-85081735256,0
6752ba29b26569ed431ff39c,7555,2-s2.0-85092092324,7
6752ba29d1f0e3ed14a06990,7556,2-s2.0-85102437902,0
6752ba291d9d98991691c72d,7557,2-s2.0-85083575500,11
6752ba2a01d5b4ad1e9194c9,7560,2-s2.0-85077708664,12
6752ba2a761fb4b037e3eecb,7558,2-s2.0-85077940802,321
6752ba2a318086eec1e6533b,7558,2-s2.0-85077940802,321
6752ba2a785a5b7ed6cc05ac,7561,2-s2.0-85087956472,8
6752ba2ab8b06b06c2119167,7563,2-s2.0-85078153267,43
6752ba286638396ae742f506,7562,2-s2.0-85075914136,8
6752ba2ab26569ed431ff39d,7567,2-s2.0-85118655615,1
6752ba2a1d9d98991691c72e,7566,2-s2.0-85088582340,5
6752ba2ad1f0e3ed14a06991,7565,2-s2.0-85081725431,4
6752ba2b761fb4b037e3eecc,7569,2-s2.0-85088455020,29
6752ba2bb8b06b06c2119168,7570,2-s2.0-85074505403,2
6752ba2b785a5b7ed6cc05ad,7570,2-s2.0-85074505403,2
6752ba2b318086eec1e6533c,7571,2-s2.0-85092159942,47
6752ba2bb26569ed431ff39e,7574,2-s2.0-85083232413,4
6752ba296638396ae742f507,7573,2-s2.0-85084313658,1
6752ba2b01d5b4ad1e9194cb,7576,2-s2.0-85096036632,16
6752ba2cd1f0e3ed14a06992,7577,2-s2.0-85077062551,6
6752ba2c89e9c765a472783b,7575,2-s2.0-85096808625,1
6752ba2cb8b06b06c2119169,7580,2-s2.0-85077182937,35
6752ba2cb26569ed431ff39f,7582,2-s2.0-85099496903,3
6752ba2c785a5b7ed6cc05ae,7581,2-s2.0-85082740903,5
6752ba2c318086eec1e6533d,7583,2-s2.0-85082730162,5
6752ba2a6638396ae742f508,7584,2-s2.0-85097335379,30
6752ba2c761fb4b037e3eece,7586,2-s2.0-85087103015,11
6752ba2c01d5b4ad1e9194cc,7585,2-s2.0-85064181232,11
6752ba2dd1f0e3ed14a06993,7587,2-s2.0-85090748463,5
6752ba2db8b06b06c211916a,7590,2-s2.0-85091264792,29
6752ba2d785a5b7ed6cc05af,7592,2-s2.0-85085189492,17
6752ba2d318086eec1e6533e,7593,2-s2.0-85087554208,2
6752ba2b6638396ae742f509,7593,2-s2.0-85087554208,2
6752ba2dd1f0e3ed14a06994,7599,2-s2.0-85079877613,5
6752ba2d89e9c765a472783d,7597,2-s2.0-85090666939,0
6752ba2d01d5b4ad1e9194cd,7596,2-s2.0-85100408086,5
6752ba2db26569ed431ff3a1,7595,2-s2.0-85096502238,4
6752ba2eb8b06b06c211916b,7600,2-s2.0-85084945754,6
6752ba2e761fb4b037e3eecf,7601,2-s2.0-85081128457,10
6752ba2e785a5b7ed6cc05b0,7602,2-s2.0-85079324226,13
6752ba2c6638396ae742f50a,7604,2-s2.0-85086251139,4
6752ba2e318086eec1e6533f,7603,2-s2.0-85091461674,6
6752ba2eb8b06b06c211916c,7606,2-s2.0-85088028328,14
6752ba2e01d5b4ad1e9194ce,7605,2-s2.0-85082708676,23
6752ba2eb26569ed431ff3a2,7607,2-s2.0-85090531658,16
6752ba2e761fb4b037e3eed0,7610,2-s2.0-85093539003,5
6752ba2f89e9c765a472783e,7607,2-s2.0-85090531658,16
6752ba2f785a5b7ed6cc05b1,7612,2-s2.0-85085039205,5
6752ba2fd1f0e3ed14a06995,7607,2-s2.0-85090531658,16
6752ba2d6638396ae742f50b,7613,2-s2.0-85093925779,25
6752ba2f318086eec1e65340,7614,2-s2.0-85090617881,3
6752ba2f01d5b4ad1e9194cf,7615,2-s2.0-85096326485,2
6752ba2fb26569ed431ff3a3,7616,2-s2.0-85089126830,12
6752ba2fb8b06b06c211916d,7618,2-s2.0-85085130995,1
6752ba2f761fb4b037e3eed1,7617,2-s2.0-85084239361,75
6752ba30785a5b7ed6cc05b2,7620,2-s2.0-85088383509,1
6752ba301d9d98991691c733,7621,2-s2.0-85102950662,1
6752ba30d1f0e3ed14a06996,7622,2-s2.0-85098570930,29
6752ba30b26569ed431ff3a4,7626,2-s2.0-85081155560,8
6752ba3001d5b4ad1e9194d0,7624,2-s2.0-85041408407,3
6752ba2e6638396ae742f50c,7623,2-s2.0-85088869258,30
6752ba30b8b06b06c211916e,7627,2-s2.0-85081734284,2
6752ba30318086eec1e65341,7625,2-s2.0-85091371916,2
6752ba30761fb4b037e3eed2,7628,2-s2.0-85078490768,7
6752ba31785a5b7ed6cc05b3,7629,2-s2.0-85098285100,55
6752ba31d1f0e3ed14a06997,7632,2-s2.0-85081565104,0
6752ba3189e9c765a4727840,7630,2-s2.0-85096320017,1
6752ba31b26569ed431ff3a5,7633,2-s2.0-85090106139,62
6752ba3101d5b4ad1e9194d1,7634,2-s2.0-85089272667,30
6752ba31b8b06b06c211916f,7636,2-s2.0-85084721016,24
6752ba311d9d98991691c734,7631,2-s2.0-85094829498,4
6752ba2f6638396ae742f50d,7635,2-s2.0-85078324623,1000
6752ba31761fb4b037e3eed3,7638,2-s2.0-85090393700,26
6752ba31318086eec1e65342,7637,2-s2.0-85092773584,4
6752ba31785a5b7ed6cc05b4,7639,2-s2.0-85093115484,12
6752ba32d1f0e3ed14a06998,7641,2-s2.0-85076367864,4
6752ba32b8b06b06c2119170,7644,2-s2.0-85084202960,3
6752ba3201d5b4ad1e9194d2,7643,2-s2.0-85074404427,25
6752ba3289e9c765a4727841,7640,2-s2.0-85088571933,6
6752ba321d9d98991691c735,7646,2-s2.0-85076176372,16
6752ba306638396ae742f50e,7645,2-s2.0-85082470900,1
6752ba32761fb4b037e3eed4,7647,2-s2.0-85081298329,6
6752ba32b26569ed431ff3a7,7650,2-s2.0-85086176623,2
6752ba32318086eec1e65343,7647,2-s2.0-85081298329,6
6752ba3301d5b4ad1e9194d3,7653,2-s2.0-85096874265,5
6752ba331d9d98991691c736,7655,2-s2.0-85101597081,2
6752ba3389e9c765a4727842,7654,2-s2.0-85090068036,7
6752ba33785a5b7ed6cc05b6,7656,2-s2.0-85100067213,0
6752ba33b26569ed431ff3a8,7659,2-s2.0-85089069343,18
6752ba33761fb4b037e3eed5,7657,2-s2.0-85097021819,9
6752ba316638396ae742f50f,7657,2-s2.0-85097021819,9
6752ba33d1f0e3ed14a0699a,7662,2-s2.0-85091868761,13
6752ba34b8b06b06c2119172,7661,2-s2.0-85087979274,52
6752ba34b26569ed431ff3a9,7667,2-s2.0-85087387070,6
6752ba341d9d98991691c737,7664,2-s2.0-85072269209,14
6752ba34785a5b7ed6cc05b7,7666,2-s2.0-85085650352,0
6752ba34761fb4b037e3eed6,7668,2-s2.0-85074349274,8
6752ba3489e9c765a4727843,7665,2-s2.0-85083164148,1
6752ba3401d5b4ad1e9194d5,7670,2-s2.0-85091942770,1
6752ba326638396ae742f510,7669,2-s2.0-85086078936,1
6752ba34318086eec1e65345,7671,2-s2.0-85099408874,0
6752ba34d1f0e3ed14a0699b,7671,2-s2.0-85099408874,0
6752ba35b26569ed431ff3aa,7674,2-s2.0-85087032230,6
6752ba35785a5b7ed6cc05b8,7676,2-s2.0-85082427077,6
6752ba3501d5b4ad1e9194d6,7678,2-s2.0-85089119387,0
6752ba3589e9c765a4727844,7678,2-s2.0-85089119387,0
6752ba35761fb4b037e3eed7,7677,2-s2.0-85075427842,119
6752ba351d9d98991691c738,7675,2-s2.0-85115708986,0
6752ba35b8b06b06c2119173,7673,2-s2.0-85085647497,2
6752ba35d1f0e3ed14a0699c,7681,2-s2.0-85083018342,3
6752ba346638396ae742f511,7680,2-s2.0-85078012247,13
6752ba36761fb4b037e3eed8,7687,2-s2.0-85078429790,20
6752ba3601d5b4ad1e9194d7,7685,2-s2.0-85076545487,13
6752ba3689e9c765a4727845,7687,2-s2.0-85078429790,20
6752ba361d9d98991691c739,7686,2-s2.0-85099229822,2
6752ba36b26569ed431ff3ac,7690,2-s2.0-85088877365,10
6752ba36b8b06b06c2119174,7689,2-s2.0-85098991551,17
6752ba36785a5b7ed6cc05ba,7694,2-s2.0-85075400906,0
6752ba37d1f0e3ed14a0699d,7691,2-s2.0-85085707047,2
6752ba37318086eec1e65347,7692,2-s2.0-85084090176,10
6752ba37b26569ed431ff3ad,7699,2-s2.0-85089609767,8
6752ba3789e9c765a4727846,7697,2-s2.0-85093122730,4
6752ba371d9d98991691c73a,7698,2-s2.0-85090733662,5
6752ba37b8b06b06c2119175,7701,2-s2.0-85068508173,17
6752ba3701d5b4ad1e9194d9,7703,2-s2.0-85104885153,3
6752ba37785a5b7ed6cc05bb,7702,2-s2.0-85089585394,2
6752ba37761fb4b037e3eeda,7705,2-s2.0-85101985053,0
6752ba356638396ae742f513,7700,2-s2.0-85091945221,4
6752ba38318086eec1e65348,7704,2-s2.0-85082408506,2
6752ba38b26569ed431ff3ae,7707,2-s2.0-85086396947,8
6752ba38b8b06b06c2119176,7710,2-s2.0-85088667520,22
6752ba3801d5b4ad1e9194da,7711,2-s2.0-85078913765,15
6752ba38785a5b7ed6cc05bc,7712,2-s2.0-85059683575,6
6752ba3889e9c765a4727847,7708,2-s2.0-85079163148,42
6752ba381d9d98991691c73b,7708,2-s2.0-85079163148,42
6752ba366638396ae742f514,7713,2-s2.0-85090275634,6
6752ba38761fb4b037e3eedb,7714,2-s2.0-85073565672,160
6752ba39318086eec1e65349,7716,2-s2.0-85090166808,12
6752ba39b8b06b06c2119177,7718,2-s2.0-85094598468,1
6752ba39785a5b7ed6cc05bd,7720,2-s2.0-85079837716,1
6752ba3901d5b4ad1e9194db,7719,2-s2.0-85082146369,28
6752ba391d9d98991691c73c,7721,2-s2.0-85106320636,0
6752ba3989e9c765a4727848,7722,2-s2.0-85084495396,6
6752ba376638396ae742f515,7723,2-s2.0-85104427948,8
6752ba39b26569ed431ff3b0,7724,2-s2.0-85081288564,4
6752ba39761fb4b037e3eedc,7725,2-s2.0-85072223256,13
6752ba3ab8b06b06c2119178,7728,2-s2.0-85079435372,0
6752ba3a318086eec1e6534a,7727,2-s2.0-85089817644,1
6752ba3a01d5b4ad1e9194dc,7729,2-s2.0-85089438701,18
6752ba3a785a5b7ed6cc05be,7729,2-s2.0-85089438701,18
6752ba3ab26569ed431ff3b1,7734,2-s2.0-85103632868,1
6752ba3a89e9c765a4727849,7732,2-s2.0-85098492314,0
6752ba386638396ae742f516,7733,2-s2.0-85078654789,3
6752ba3a1d9d98991691c73d,7731,2-s2.0-85076588006,11
6752ba3a761fb4b037e3eedd,7735,2-s2.0-85080097695,7
6752ba3ab8b06b06c2119179,7736,2-s2.0-85092234898,4
6752ba3b01d5b4ad1e9194dd,7739,2-s2.0-85086022387,13
6752ba3b318086eec1e6534b,7738,2-s2.0-85077598109,3
6752ba3b785a5b7ed6cc05bf,7740,2-s2.0-85089656609,0
6752ba3bb26569ed431ff3b2,7741,2-s2.0-85065573652,0
6752ba396638396ae742f517,7744,2-s2.0-85103088286,7
6752ba3b89e9c765a472784a,7742,2-s2.0-85084740662,8
6752ba3b1d9d98991691c73e,7743,2-s2.0-85086181365,20
6752ba3bb8b06b06c211917a,7745,2-s2.0-85104976202,2
6752ba3b761fb4b037e3eede,7746,2-s2.0-85101671274,4
6752ba3c785a5b7ed6cc05c0,7750,2-s2.0-85074493760,13
6752ba3c318086eec1e6534c,7749,2-s2.0-85088682676,12
6752ba3a6638396ae742f518,7752,2-s2.0-85118268411,27
6752ba3cb8b06b06c211917b,7754,2-s2.0-85077859331,14
6752ba3cb26569ed431ff3b3,7751,2-s2.0-85081320514,68
6752ba3cd1f0e3ed14a069a3,7756,2-s2.0-85087030881,2
6752ba3c761fb4b037e3eedf,7757,2-s2.0-85077532487,2
6752ba3c89e9c765a472784b,7753,2-s2.0-85075897658,3
6752ba3c1d9d98991691c73f,7754,2-s2.0-85077859331,14
6752ba3d318086eec1e6534d,7760,2-s2.0-85085663446,7
6752ba3b6638396ae742f519,7761,2-s2.0-85086937235,24
6752ba3db8b06b06c211917c,7762,2-s2.0-85099487339,0
6752ba3db26569ed431ff3b4,7763,2-s2.0-85068836984,11
6752ba3d01d5b4ad1e9194e0,7763,2-s2.0-85068836984,11
6752ba3d761fb4b037e3eee0,7767,2-s2.0-85099016404,4
6752ba3d89e9c765a472784c,7766,2-s2.0-85071736670,7
6752ba3dd1f0e3ed14a069a4,7765,2-s2.0-85103065365,0
6752ba3d785a5b7ed6cc05c2,7769,2-s2.0-85097627326,0
6752ba3eb26569ed431ff3b5,7772,2-s2.0-85085652103,16
6752ba3eb8b06b06c211917d,7774,2-s2.0-85090323087,4
6752ba3c6638396ae742f51a,7771,2-s2.0-85073980521,4
6752ba3e01d5b4ad1e9194e1,7773,2-s2.0-85085156012,4
6752ba3e761fb4b037e3eee1,7775,2-s2.0-85091486781,53
6752ba3e318086eec1e6534e,7770,2-s2.0-85082020791,9
6752ba3e785a5b7ed6cc05c3,7779,2-s2.0-85084158590,3
6752ba3ed1f0e3ed14a069a5,7778,2-s2.0-85096629236,2
6752ba3e1d9d98991691c741,7776,2-s2.0-85076745251,10
6752ba3f01d5b4ad1e9194e2,7782,2-s2.0-85084227889,2
6752ba3fb8b06b06c211917e,7781,2-s2.0-85083514610,4
6752ba3d6638396ae742f51b,7783,2-s2.0-85089262141,17
6752ba3f89e9c765a472784d,7776,2-s2.0-85076745251,10
6752ba3f761fb4b037e3eee2,7784,2-s2.0-85083786467,6
6752ba3fb26569ed431ff3b7,7789,2-s2.0-85091691719,4
6752ba3f785a5b7ed6cc05c4,7786,2-s2.0-85089690074,16
6752ba3f1d9d98991691c742,7787,2-s2.0-85094570410,15
6752ba40318086eec1e6534f,7785,2-s2.0-85088533574,6
6752ba4001d5b4ad1e9194e3,7791,2-s2.0-85078170473,13
6752ba3e6638396ae742f51c,7792,2-s2.0-85081596699,3
6752ba4089e9c765a472784e,7793,2-s2.0-85092638492,476
6752ba40761fb4b037e3eee3,7794,2-s2.0-85087588645,4
6752ba40785a5b7ed6cc05c5,7796,2-s2.0-85091787122,39
6752ba40b8b06b06c2119180,7797,2-s2.0-85082795703,7
6752ba401d9d98991691c743,7799,2-s2.0-85089129801,5
6752ba41d1f0e3ed14a069a7,7798,2-s2.0-85088428072,15
6752ba3f6638396ae742f51d,7802,2-s2.0-85091032899,17
6752ba41761fb4b037e3eee4,7804,2-s2.0-85140648210,3
6752ba41785a5b7ed6cc05c6,7805,2-s2.0-85084572571,34
6752ba41b26569ed431ff3b8,7795,2-s2.0-85078291200,16
6752ba41b8b06b06c2119181,7806,2-s2.0-85080044892,0
6752ba4101d5b4ad1e9194e5,7809,2-s2.0-85083423122,3
6752ba42318086eec1e65351,7808,2-s2.0-85092418732,2
6752ba421d9d98991691c744,7807,2-s2.0-85087040056,5
6752ba42d1f0e3ed14a069a8,7810,2-s2.0-85090701241,8
6752ba4289e9c765a472784f,7803,2-s2.0-85082571729,45
6752ba42b26569ed431ff3b9,7813,2-s2.0-85090192658,8
6752ba42761fb4b037e3eee5,7812,2-s2.0-85086079070,25
6752ba406638396ae742f51e,7811,2-s2.0-85089821895,24
6752ba42785a5b7ed6cc05c7,7814,2-s2.0-85073977137,48
6752ba42b8b06b06c2119182,7815,2-s2.0-85082510292,8
6752ba4201d5b4ad1e9194e6,7816,2-s2.0-85087907264,310
6752ba43318086eec1e65352,7817,2-s2.0-85091875814,2
6752ba431d9d98991691c745,7817,2-s2.0-85091875814,2
6752ba43d1f0e3ed14a069a9,7819,2-s2.0-85091551519,58
6752ba43b8b06b06c2119183,7823,2-s2.0-85087805599,51
6752ba43761fb4b037e3eee6,7822,2-s2.0-85080132663,46
6752ba43785a5b7ed6cc05c8,7824,2-s2.0-85092298575,2
6752ba416638396ae742f51f,7825,2-s2.0-85094222450,27
6752ba4301d5b4ad1e9194e7,7826,2-s2.0-85072870830,9
6752ba43318086eec1e65353,7827,2-s2.0-85102977899,3
6752ba43b26569ed431ff3bb,7830,2-s2.0-85085021281,5
6752ba441d9d98991691c746,7828,2-s2.0-85078695972,11
6752ba4489e9c765a4727851,7828,2-s2.0-85078695972,11
6752ba44785a5b7ed6cc05c9,7834,2-s2.0-85114360814,0
6752ba4401d5b4ad1e9194e8,7836,2-s2.0-85089096954,21
6752ba426638396ae742f520,7835,2-s2.0-85078202519,14
6752ba44b26569ed431ff3bc,7838,2-s2.0-85065712999,21
6752ba44318086eec1e65354,7837,2-s2.0-85090621359,1
6752ba44b8b06b06c2119185,7839,2-s2.0-85098255482,1
6752ba45761fb4b037e3eee7,7833,2-s2.0-85089408316,14
6752ba45785a5b7ed6cc05ca,7843,2-s2.0-85081739563,0
6752ba451d9d98991691c747,7841,2-s2.0-85087863020,3
6752ba4589e9c765a4727852,7842,2-s2.0-85080939777,7
6752ba45b26569ed431ff3bd,7846,2-s2.0-85087736374,11
6752ba4501d5b4ad1e9194e9,7844,2-s2.0-85085034093,4
6752ba45b8b06b06c2119186,7847,2-s2.0-85081718574,12
6752ba45d1f0e3ed14a069ab,7840,2-s2.0-85090038895,76
6752ba45318086eec1e65355,7848,2-s2.0-85076837056,30
6752ba446638396ae742f521,7845,2-s2.0-85098276728,20
6752ba46761fb4b037e3eee8,7849,2-s2.0-85084259500,15
6752ba4689e9c765a4727853,7852,2-s2.0-85087420788,93
6752ba461d9d98991691c748,7851,2-s2.0-85082792464,15
6752ba46b26569ed431ff3be,7853,2-s2.0-85074042117,5
6752ba46b8b06b06c2119187,7855,2-s2.0-85086773820,5
6752ba4601d5b4ad1e9194ea,7854,2-s2.0-85086811988,2
6752ba46318086eec1e65356,7857,2-s2.0-85091921476,0
6752ba46d1f0e3ed14a069ac,7856,2-s2.0-85079589174,1
6752ba46785a5b7ed6cc05cc,7858,2-s2.0-85090249624,14
6752ba46761fb4b037e3eee9,7859,2-s2.0-85079855225,30
6752ba471d9d98991691c749,7862,2-s2.0-85081388708,0
6752ba4789e9c765a4727854,7861,2-s2.0-85072829100,60
6752ba4701d5b4ad1e9194eb,7865,2-s2.0-85086313998,8
6752ba456638396ae742f523,7868,2-s2.0-85086070407,6
6752ba47b26569ed431ff3c0,7870,2-s2.0-85092018795,8
6752ba47761fb4b037e3eeea,7871,2-s2.0-85081667499,19
6752ba47785a5b7ed6cc05cd,7869,2-s2.0-85094983840,6
6752ba47b8b06b06c2119189,7872,2-s2.0-85090612823,1
6752ba47318086eec1e65357,7866,2-s2.0-85082771875,22
6752ba4889e9c765a4727855,7873,2-s2.0-85105551214,0
6752ba481d9d98991691c74a,7874,2-s2.0-85096460308,16
6752ba48b26569ed431ff3c1,7876,2-s2.0-85086674941,2
6752ba4801d5b4ad1e9194ec,7875,2-s2.0-85089776333,36
6752ba466638396ae742f524,7877,2-s2.0-85083709777,1
6752ba48761fb4b037e3eeeb,7879,2-s2.0-85086366607,1
6752ba48b8b06b06c211918a,7880,2-s2.0-85098607172,21
6752ba48785a5b7ed6cc05ce,7880,2-s2.0-85098607172,21
6752ba48d1f0e3ed14a069ae,7878,2-s2.0-85077264328,60
6752ba4989e9c765a4727856,7883,2-s2.0-85095938567,13
6752ba491d9d98991691c74b,7884,2-s2.0-85089918325,7
6752ba49b26569ed431ff3c2,7885,2-s2.0-85085542415,41
6752ba4901d5b4ad1e9194ed,7886,2-s2.0-85076145280,34
6752ba49761fb4b037e3eeec,7888,2-s2.0-85074406718,0
6752ba476638396ae742f525,7887,2-s2.0-85096407716,10
6752ba49785a5b7ed6cc05cf,7889,2-s2.0-85081148400,12
6752ba49b8b06b06c211918b,7892,2-s2.0-85077751383,18
6752ba49318086eec1e65359,7889,2-s2.0-85081148400,12
6752ba4ab26569ed431ff3c3,7894,2-s2.0-85088438494,8
6752ba4a01d5b4ad1e9194ee,7896,2-s2.0-85084324460,2
6752ba4a1d9d98991691c74c,7894,2-s2.0-85088438494,8
6752ba4a89e9c765a4727857,7893,2-s2.0-85088888270,39
6752ba4a785a5b7ed6cc05d0,7898,2-s2.0-85082401634,17
6752ba4a761fb4b037e3eeed,7900,2-s2.0-85088124560,7
6752ba4ab8b06b06c211918c,7898,2-s2.0-85082401634,17
6752ba486638396ae742f526,7897,2-s2.0-85079337441,19
6752ba4a318086eec1e6535a,7902,2-s2.0-85084459567,47
6752ba4b01d5b4ad1e9194ef,7904,2-s2.0-85099817824,2
6752ba4b1d9d98991691c74d,7906,2-s2.0-85082833682,5
6752ba4b89e9c765a4727858,7905,2-s2.0-85090002106,30
6752ba4bb8b06b06c211918d,7909,2-s2.0-85086862097,1
6752ba4b785a5b7ed6cc05d1,7907,2-s2.0-85099520268,5
6752ba4b761fb4b037e3eeee,7908,2-s2.0-85075037786,35
6752ba4bb26569ed431ff3c5,7912,2-s2.0-85097514581,11
6752ba496638396ae742f527,7910,2-s2.0-85097615764,2
6752ba4cd1f0e3ed14a069b1,7911,2-s2.0-85086231178,1
6752ba4c785a5b7ed6cc05d2,7918,2-s2.0-85082864874,15
6752ba4c761fb4b037e3eeef,7919,2-s2.0-85074644600,22
6752ba4cb8b06b06c211918e,7917,2-s2.0-85089481572,7
6752ba4c1d9d98991691c74e,7915,2-s2.0-85084225207,152
6752ba4c89e9c765a4727859,7916,2-s2.0-85087662591,26
6752ba4cb26569ed431ff3c6,7921,2-s2.0-85102739222,2
6752ba4a6638396ae742f528,7920,2-s2.0-85089794395,60
6752ba4c01d5b4ad1e9194f1,7922,2-s2.0-85102245542,3
6752ba4dd1f0e3ed14a069b2,7924,2-s2.0-85095573358,0
6752ba4db8b06b06c211918f,7926,2-s2.0-85081552589,7
6752ba4d785a5b7ed6cc05d3,7925,2-s2.0-85082817501,8
6752ba4d761fb4b037e3eef0,7926,2-s2.0-85081552589,7
6752ba4d1d9d98991691c74f,7928,2-s2.0-85077531614,22
6752ba4d89e9c765a472785a,7929,2-s2.0-85076515910,6
6752ba4db26569ed431ff3c7,7930,2-s2.0-85093893858,2
6752ba4d01d5b4ad1e9194f2,7932,2-s2.0-85098078363,4
6752ba4b6638396ae742f529,7931,2-s2.0-85078295589,1
6752ba4e318086eec1e6535d,7933,2-s2.0-85086095623,4
6752ba4e785a5b7ed6cc05d4,7936,2-s2.0-85088112061,5
6752ba4eb26569ed431ff3c8,7939,2-s2.0-85088625053,6
6752ba4e761fb4b037e3eef1,7937,2-s2.0-85087732636,19
6752ba4e89e9c765a472785b,7940,2-s2.0-85097406050,12
6752ba4e1d9d98991691c750,7938,2-s2.0-85086235516,12
6752ba4e01d5b4ad1e9194f3,7941,2-s2.0-85081743934,16
6752ba4c6638396ae742f52a,7942,2-s2.0-85083264751,116
6752ba4eb8b06b06c2119191,7943,2-s2.0-85084238317,28
6752ba4fd1f0e3ed14a069b4,7944,2-s2.0-85132483734,64
6752ba4fb26569ed431ff3c9,7947,2-s2.0-85098527660,2
6752ba4f761fb4b037e3eef2,7948,2-s2.0-85088572828,7
6752ba4f01d5b4ad1e9194f4,7951,2-s2.0-85069880826,4
6752ba4f1d9d98991691c751,7950,2-s2.0-85066024194,8
6752ba4f89e9c765a472785c,7949,2-s2.0-85077366164,11
6752ba4fb8b06b06c2119192,7953,2-s2.0-85092921675,1
6752ba4f785a5b7ed6cc05d5,7946,2-s2.0-85078836395,13
6752ba4d6638396ae742f52b,7952,2-s2.0-85079250528,10
6752ba50b26569ed431ff3ca,7956,2-s2.0-85079062912,0
6752ba50318086eec1e6535f,7954,2-s2.0-85079080499,8
6752ba50d1f0e3ed14a069b5,7955,2-s2.0-85092680060,3
6752ba50761fb4b037e3eef3,7957,2-s2.0-85083493945,2
6752ba5001d5b4ad1e9194f5,7958,2-s2.0-85090123448,1
6752ba50785a5b7ed6cc05d6,7962,2-s2.0-85077758689,54
6752ba501d9d98991691c752,7960,2-s2.0-85084506939,3
6752ba5089e9c765a472785d,7959,2-s2.0-85085270540,37
6752ba4e6638396ae742f52c,7963,2-s2.0-85096434101,161
6752ba51b8b06b06c2119193,7961,2-s2.0-85096105475,15
6752ba51d1f0e3ed14a069b6,7965,2-s2.0-85097513411,4
6752ba51761fb4b037e3eef4,7967,2-s2.0-85078691509,25
6752ba51b26569ed431ff3cc,7971,2-s2.0-85095602797,3
6752ba51785a5b7ed6cc05d7,7969,2-s2.0-85096077927,6
6752ba5101d5b4ad1e9194f6,7968,2-s2.0-85089034384,33
6752ba511d9d98991691c753,7969,2-s2.0-85096077927,6
6752ba4f6638396ae742f52d,7973,2-s2.0-85085602086,3
6752ba51b8b06b06c2119194,7974,2-s2.0-85085008473,1
6752ba52761fb4b037e3eef5,7977,2-s2.0-85083437738,21
6752ba52d1f0e3ed14a069b7,7976,2-s2.0-85087986407,16
6752ba52b26569ed431ff3cd,7978,2-s2.0-85091125363,14
6752ba52318086eec1e65361,7975,2-s2.0-85077121297,7
6752ba5201d5b4ad1e9194f7,7980,2-s2.0-85079229400,17
6752ba52785a5b7ed6cc05d8,7979,2-s2.0-85082753428,12
6752ba52b8b06b06c2119195,7982,2-s2.0-85089658682,50
6752ba5289e9c765a472785e,7971,2-s2.0-85095602797,3
6752ba506638396ae742f52e,7983,2-s2.0-85086779900,16
6752ba53318086eec1e65362,7986,2-s2.0-85086853564,4
6752ba5301d5b4ad1e9194f8,7988,2-s2.0-85076254297,14
6752ba53d1f0e3ed14a069b8,7986,2-s2.0-85086853564,4
6752ba53785a5b7ed6cc05d9,7989,2-s2.0-85072937367,13
6752ba53b8b06b06c2119196,7990,2-s2.0-85088214646,19
6752ba53b26569ed431ff3cf,7994,2-s2.0-85085563803,7
6752ba5389e9c765a472785f,7991,2-s2.0-85086273637,3
6752ba531d9d98991691c755,7992,2-s2.0-85100614608,5
6752ba526638396ae742f52f,7993,2-s2.0-85085004282,17
6752ba5401d5b4ad1e9194f9,7997,2-s2.0-85087835697,127
6752ba54b8b06b06c2119197,8000,2-s2.0-85083852730,1
6752ba54785a5b7ed6cc05da,7999,2-s2.0-85092117796,0
6752ba54318086eec1e65363,7996,2-s2.0-85081912537,0
6752ba54d1f0e3ed14a069b9,7998,2-s2.0-85086775338,38
6752ba54b26569ed431ff3d0,8003,2-s2.0-85086274960,0
