_id,funding_agency_name,Country
6752a0d1f70a6504336c11f4,Japanese Psychological Association,Japan
6752a0d2f70a6504336c11f5,Lorraine Universitéd,France
6752a0d2f70a6504336c11f6,Millennium Institute for Research on Depression,None
6752a0d3f70a6504336c11f7,National Agency of Research and Development Millennium Science Initiative,Chile
6752a0d3f70a6504336c11f8,Penn State's Office of the Senior Faculty Mentor,United States
6752a0d4f70a6504336c11f9,Polish National Science Center & Deutsche Forschungsgemeinschaft Beethoven,Poland
6752a0d4f70a6504336c11fa,"Research Grant Council, Hong Kong Special Administrative Region, China",China
6752a0d5f70a6504336c11fb,Research Grant Education University,None
6752a0d5f70a6504336c11fc,Slovak Research and Development,Slovakia
6752a0d6f70a6504336c11fd,Special Research Fund of Ghent University,Belgium
6752a0d7f70a6504336c11fe,Blackmores Limited,Australia
6752a0d7f70a6504336c11ff,Exercise and Sport Sciences Development,None
6752a0d8f70a6504336c1200,AIMI,None
6752a0d8f70a6504336c1201,Google Cloud,United States
6752a0d9f70a6504336c1202,Stanford Center for Artificial Intelligence in Medicine and Imaging,United States
6752a0d9f70a6504336c1203,Stichting Hanarth Fonds,Netherlands
6752a0daf70a6504336c1204,Digital Economy Promotion Agency Thailand,Thailand
6752a0daf70a6504336c1205,National Economic and Social Development Council,Thailand
6752a0dbf70a6504336c1206,Global Food & Nutrition Security,None
6752a0dbf70a6504336c1207,Ratchadapiseksom-potch Fund Chulalongkorn University,Thailand
6752a0dcf70a6504336c1208,MIMS,None
6752a0dcf70a6504336c1209,Thai Society of Pediatric Respiratory and Critical Care Medicine,Thailand
6752a0ddf70a6504336c120a,European Commission/H2020,Belgium
6752a0def70a6504336c120b,Mahasarakham University and Center of Excellence for Innovation in Chemistry,Thailand
6752a0def70a6504336c120c,Ministry of Higher Education and University of Malaya,Malaysia
6752a0dff70a6504336c120d,Fondecyt Program,Chile
6752a0dff70a6504336c120e,Fund for Research on Health,None
6752a0e0f70a6504336c120f,Polish National Science Center Grant Sonata Bis,Poland
6752a0e0f70a6504336c1210,Foundation for Advancing Family Medicine,United States
6752a0e1f70a6504336c1211,"Government of Catalonia, Spain",Spain
6752a0e1f70a6504336c1212,L. Ansley Hobbs,None
6752a0e2f70a6504336c1213,O’Brien Institute for Public Health,Canada
6752a0e2f70a6504336c1214,Senhwa Biosciences,None
6752a0e3f70a6504336c1215,Niyaz Zaman,None
6752a0e4f70a6504336c1216,Wenqing Yan and Kaoutar Bentayebi,None
6752a0e4f70a6504336c1217,Pharmacokinetics Facility of Maha Chakri Sirindhorn Clinical Research Center,Thailand
6752a0e5f70a6504336c1218,"4Chulalongkorn Business School, Chulalongkorn University",Thailand
6752a0e5f70a6504336c1219,Digital Business Development of Jiangsu Province,China
6752a0e6f70a6504336c121a,National Kaohsiung University of Science and Technology,Taiwan
6752a0e6f70a6504336c121b,Wuxi Vocational Institute of Commerce,China
6752a0e7f70a6504336c121c,Histocenter Thailand Co.,Thailand
6752a0e8f70a6504336c121d,MoZWE,None
6752a0e8f70a6504336c121e,"Faculty of Veterinary Science, Prince of Songkla University",Thailand
6752a0e9f70a6504336c121f,"National science, Research and Innovation Fund",None
6752a0e9f70a6504336c1220,PSU EnviLab,None
6752a0eaf70a6504336c1221,"Asia Pacific Parawood Co., Ltd.",Thailand
6752a0eaf70a6504336c1222,"Nakhon Si Parawood Co., Ltd., of Nakhon Si Thammarat",Thailand
6752a0ebf70a6504336c1223,Thailand Science Research and Innovation and Walailak University,Thailand
6752a0f7f70a6504336c1224,BBGI Bio Diesel Company Limited,None
6752a0f8f70a6504336c1225,Government of the People’s Republic of Bangladesh,Bangladesh
6752a0faf70a6504336c1226,International Research Network for Functional Food Discovery & Development,None
6752a0fbf70a6504336c1227,Ministry of Science and Technology of Royal Thai government,Thailand
6752a0fbf70a6504336c1228,Thammasat Postdoctorla Fellowship,Thailand
6752a0fcf70a6504336c1229,French Society of Otorhinolaryngology,France
6752a0fcf70a6504336c122a,SFORL,None
6752a0fdf70a6504336c122b,China-Pakistan Joint Research Center on Earth Sciences,China
6752a0fef70a6504336c122c,IEECAS,China
6752a0fff70a6504336c122d,Vinayaka Mission's Research Foundation,India
6752a100f70a6504336c122e,NRCPD-OUAVM,None
6752a100f70a6504336c122f,National Research Center for Protozoan Diseases,Japan
6752a101f70a6504336c1230,Sports and Health Science Laboratory,None
6752a101f70a6504336c1231,PDTI,None
6752a102f70a6504336c1232,Pilot Plant Development and Training Institute,India
6752a103f70a6504336c1233,"Department of Medicine, Chaophya Abhaibhubejhr Hospital",Thailand
6752a103f70a6504336c1234,School of Nutrition,None
6752a104f70a6504336c1235,Scientific and Technological Research Equipment Center,None
6752a105f70a6504336c1236,School of Food Industry,None
6752a105f70a6504336c1237,HRSI,None
6752a106f70a6504336c1238,National Research Council of Thailand and Heath Systems Research Institute,Thailand
6752a106f70a6504336c1239,Thailand Science Research and Innovation Fund Chulalongkorn Univeristy,Thailand
6752a107f70a6504336c123a,TU Research Scholar,None
6752a107f70a6504336c123b,"Human Resources & Institutional Development, Research and Innovation",None
6752a108f70a6504336c123c,Rajamangala University of Technology Krungthep,Thailand
6752a108f70a6504336c123d,"Shanghai University of Traditional Chinese Medicine, Shanghai, China",China
6752a109f70a6504336c123e,St. Luke's International University,Japan
6752a10af70a6504336c123f,National Research Council of Thailand and Graduate School,Thailand
6752a10bf70a6504336c1240,CSTS,None
6752a10bf70a6504336c1241,TRF,None
6752a10cf70a6504336c1242,Chulalongkorn University Drug and Health Products Innovation & Promotion Center,Thailand
6752a10df70a6504336c1243,Hitachi Fund Support for Research Related to Infectious Diseases,Japan
6752a10df70a6504336c1244,Kurita Asia Research,Japan
6752a10ef70a6504336c1245,Phuket Provincial Public Health Office,Thailand
6752a10ef70a6504336c1246,Canadian Critical Care Society,Canada
6752a10ff70a6504336c1247,Dagmara Chojecki,None
6752a10ff70a6504336c1248,MLIS,None
6752a110f70a6504336c1249,NK-FIH,None
6752a110f70a6504336c124a,"National Vaccine Institute, Thailand and Baiya Phytopharm Co.",Thailand
6752a111f70a6504336c124b,"Commission of Higher Education, Ministry of Higher Education, Science, Research and Innovation",Thailand
6752a112f70a6504336c124c,TU-NSTDA,Thailand
6752a112f70a6504336c124d,TU‐NSTDA Excellent Research,Thailand
6752a113f70a6504336c124e,Thammasat University Research Unit in Carbon Materials and Green Chemistry Innovations,Thailand
6752a113f70a6504336c124f,Chawin Pongpajon,None
6752a114f70a6504336c1250,fundamental research fund,United Arab Emirates
6752a114f70a6504336c1251,Magnolia Quality Development Corporation Limited,Thailand
6752a115f70a6504336c1252,Research & Innovation for Sustainability Center,None
6752a115f70a6504336c1253,"Nazarbayev University, Kazakhstan",Kazakhstan
6752a116f70a6504336c1254,"Department of Environment and Geography, University of York",United Kingdom
6752a116f70a6504336c1255,BJC Big C Foundation,Thailand
6752a117f70a6504336c1256,MK Restaurant Group and Aunt Thongkam Foundation,Thailand
6752a118f70a6504336c1257,"Thailand Science Research and Innovation Fund Chulalongkorn University , Thailand",Thailand
6752a118f70a6504336c1258,Chulalongkorn University for the Center of Excellence in Natural Products for Ageing and Chronic Diseases,Thailand
6752a119f70a6504336c1259,Glaxo-Smith-Kline,United Kingdom
6752a119f70a6504336c125a,THASL,None
6752a11af70a6504336c125b,Department of Medical Services,Thailand
6752a11af70a6504336c125c,Ministry of Public Health Bangkok,Thailand
6752a11bf70a6504336c125d,University of Science and Technology Liaoning Talent Project,China
6752a11bf70a6504336c125e,Ratchadapisek Somphot Fund for Center of Excellence in Artificial Intelligence,Thailand
6752a11cf70a6504336c125f,Department of Veterinary Surgery,None
6752a11df70a6504336c1260,European Union-NextGenerationEU,None
6752a11df70a6504336c1261,King Mongkut's University of Technology North Bangkok,Thailand
6752a11ef70a6504336c1262,National Recovery and Resilience Plan of the Republic of Bulgaria,Bulgaria
6752a11ef70a6504336c1263,KU-biodiesel,None
6752a11ff70a6504336c1264,establishment of university fellowships toward the creation of science technology innovation,None
6752a11ff70a6504336c1265,School of Agricultural Technology,None
6752a120f70a6504336c1266,Faculty of Animal Sciences and Agricultural Technology,None
6752a120f70a6504336c1267,Center of Excellence for Innovation and Endoscopy in Gastrointestinal Oncology,None
6752a121f70a6504336c1268,Center for Inucubation Innovation Research and Consultancy,None
6752a122f70a6504336c1269,Council of Higher Education 100/2000,Turkey
6752a122f70a6504336c126a,"Thailand Science, Research and Innovation and Timber Engineering of Krabi Co., Ltd.",Thailand
6752a123f70a6504336c126b,Human Genome Center,United States
6752a123f70a6504336c126c,Institute of Medical Science,None
6752a124f70a6504336c126d,Scientific Research on Innovative Areas,None
6752a125f70a6504336c126e,CULAC,None
6752a125f70a6504336c126f,BioQuest Solutions,None
6752a126f70a6504336c1270,Kaohsiung Medical University Research Foundation,Taiwan
6752a126f70a6504336c1271,Thiruvalluvar University,India
6752a127f70a6504336c1272,establishment of university fellowships towards the creation of science technology innovation,None
6752a127f70a6504336c1273,100-year-old Chulalongkorn University,Thailand
6752a128f70a6504336c1274,Rachadapisek Sompoch,None
6752a128f70a6504336c1275,Hubei Natural Science Foundation Innovation and Development,China
6752a129f70a6504336c1276,Japanese Orthodontic Society,Japan
6752a129f70a6504336c1277,Faculty of Engineering Research and Institute of Research and Development,None
6752a12af70a6504336c1278,"Chulalongkorn University, Faculty of Dentistry, Chulalongkorn University",Thailand
6752a12bf70a6504336c1279,KasikornBank Public Company Limited,Thailand
6752a12bf70a6504336c127a,JST,Japan
6752a12cf70a6504336c127b,Light Metal Educational Foundation,United States
6752a12cf70a6504336c127c,Osaka University,Japan
6752a12df70a6504336c127d,Department of Microbiology and Parasitology,None
6752a12ef70a6504336c127e,National Blood Center in Bangkok,Thailand
6752a12ef70a6504336c127f,Biodiversity Research and Training programme,None
6752a12ff70a6504336c1280,Bangchak Corporation Public Company Limited,Thailand
6752a12ff70a6504336c1281,Masahiro Tsuboi,None
6752a130f70a6504336c1282,Roy S. Herbst,None
6752a130f70a6504336c1283,"Project for Cooperative R&D between Industry, Academy, and Research Institute",None
6752a131f70a6504336c1284,CNS-Ipicyt,Mexico
6752a132f70a6504336c1285,CONACYT network of national laboratories,Mexico
6752a132f70a6504336c1286,FONDEQUIP,Chile
6752a132f70a6504336c1287,Faculty of Engineering at Kamphaeng Saen,Thailand
6752a133f70a6504336c1288,"Faculty of Pharmacy, Ton Duc Thang University",Vietnam
6752a133f70a6504336c1289,Nabsolute Co. Ltd.,None
6752a134f70a6504336c128a,Mahidol University−Frontier Research Facility,Thailand
6752a134f70a6504336c128b,Center of Excellence in Regenerative Dentistry,United States
6752a135f70a6504336c128c,"UTM-PROTON Future Drive Laboratory, Universiti Teknologi Malaysia",Malaysia
6752a136f70a6504336c128d,Dementia Drug Resources Development Center,None
6752a136f70a6504336c128e,"Thailand Science, Research, and Innovation Fund Chulalongkorn University",Thailand
6752a137f70a6504336c128f,"Center of Excellence in Elephant and Wildlife Research, Chiang Mai University",Thailand
6752a137f70a6504336c1290,Health Services Academy,Pakistan
6752a138f70a6504336c1291,NON-ASEAN Scholarship Board,None
6752a138f70a6504336c1292,Ratchadaphiseksomphot Fund for the Center of Excellence in Intelligent Control Automation of Process Systems,Thailand
6752a139f70a6504336c1293,"International Joint Laboratory of Estuarine and Coastal Research, Shanghai",China
6752a13af70a6504336c1294,Animals for Scientific Purposes Act,None
6752a13bf70a6504336c1295,Commission on Life Sciences,United States
6752a13bf70a6504336c1296,National Research Council Guide for the Care,None
6752a13cf70a6504336c1297,Thai Institute for Animals for Scientific Purpose Development,Thailand
6752a13cf70a6504336c1298,U.S. Institute of Laboratory Animal Resources,The United States
6752a13df70a6504336c1299,Marriage of Agriculture,None
6752a13df70a6504336c129a,Yanmar Environmental Sustainability Support Association,Japan
6752a13ef70a6504336c129b,Thailand Science Research and Innovative Fund Chulalongkorn University,Thailand
6752a13ff70a6504336c129c,Genomics Research Network on Disease Resistance in Shrimp,None
6752a13ff70a6504336c129d,"Ratchadaphiseksomphot Endowment Fund, Food and Economic Animals",Thailand
6752a140f70a6504336c129e,"CM Clinical Trial Unit Faculty of Medicine, Chiang Mai University",Thailand
6752a140f70a6504336c129f,Chakri Naruebodindra Medical Institute,Thailand
6752a141f70a6504336c12a0,Clinixir Co. Ltd,None
6752a141f70a6504336c12a1,"National Higher Education, Science, Research and Innovation Policy Council, Thailand",Thailand
6752a142f70a6504336c12a2,"Siriraj Institute of Clinical Research, Faculty of Medicine, Mahidol University",Thailand
6752a142f70a6504336c12a3,Thammasart University,Thailand
6752a143f70a6504336c12a4,Center of Excellence for Allergy and Clinical Immunology,None
6752a144f70a6504336c12a5,"Department of Physiology, Faculty of Dentistry, Chulalongkorn University",Thailand
6752a144f70a6504336c12a6,Division of Allergy,None
6752a145f70a6504336c12a7,Erasmus University Medical Center Rotterdam,The Netherlands
6752a145f70a6504336c12a8,Nakornthon Hospital,Thailand
6752a146f70a6504336c12a9,Innovation Leadership Program in Sciences and Technologies of Ningxia,China
6752a146f70a6504336c12aa,"Fresh & Friendly Farm Co., Ltd.",None
6752a147f70a6504336c12ab,Thammasat University Center of Excellence in Agriculture Innovation Center,Thailand
6752a147f70a6504336c12ac,Dental Research Project,None
6752a148f70a6504336c12ad,American Academy of Neurology Clinical Research Training,United States
6752a149f70a6504336c12ae,Andrew David Heitman Neurovascular Foundation,None
6752a149f70a6504336c12af,CMKL University,Thailand
6752a14af70a6504336c12b0,PMU-C,None
6752a14af70a6504336c12b1,Akary Myat tun,None
6752a14bf70a6504336c12b2,Ambros hänggi,None
6752a14bf70a6504336c12b3,Annemarie Ohler,None
6752a14cf70a6504336c12b4,BNhS,None
6752a14cf70a6504336c12b5,Becky Desjardins,None
6752a14df70a6504336c12b6,Chulalongkorn university Grant for Development of New Faculty Staff and ratchadaphiseksomphot Endowment Fund and Science Engineering and research Board,Thailand
6752a14df70a6504336c12b7,David Bacon,None
6752a14ef70a6504336c12b8,Kedar Bhide,None
6752a14ff70a6504336c12b9,Ministry of Natural resources and Environmental Conservation,Myanmar
6752a150f70a6504336c12ba,Mizoram Forest Department for research permission,India
6752a150f70a6504336c12bb,NMBA,Australia
6752a151f70a6504336c12bc,NME,None
6752a151f70a6504336c12bd,Pratyush P. Mohapatra,None
6752a152f70a6504336c12be,Santanu Dey and Nilam Dutta,None
6752a152f70a6504336c12bf,Stephen Mahony (university College Dublin,Ireland
6752a153f70a6504336c12c0,ulrich Scheidt and Konrad Kürbis,None
6752a153f70a6504336c12c1,Lightbug Ltd,None
6752a154f70a6504336c12c2,"Office of the Environment, Bangkok Metropolitan Administration",Thailand
6752a154f70a6504336c12c3,Tito's Handmade Vodka,None
6752a155f70a6504336c12c4,Food Allergy Science Initiative,United States
6752a155f70a6504336c12c5,Fund Chulalongkorn University,Thailand
6752a156f70a6504336c12c6,Northwest Territories,Canada
6752a157f70a6504336c12c7,Sunshine Charitable Foundation,Canada
6752a157f70a6504336c12c8,Absolute Well Being Group Co.,None
6752a158f70a6504336c12c9,"Austrian Federal Ministry of Education, Science, and Research",Austria
6752a158f70a6504336c12ca,International Veterinary Vaccinology Networks,United Kingdom
6752a159f70a6504336c12cb,"Mae Chaem District, Chiang Mai Province",Thailand
6752a159f70a6504336c12cc,Thailand science Research and Innovation Fund Chulalongkorn University,Thailand
6752a15af70a6504336c12cd,ECCU,None
6752a15af70a6504336c12ce,328 Si Ayutthaya Rd.,None
6752a15bf70a6504336c12cf,Key Laboratory of Fine Chemical Application TechnoLogy of Luzhou,None
6752a15bf70a6504336c12d0,Scientific Research and Innovation Team Program of Sichuan University of Science and Technology,China
6752a15cf70a6504336c12d1,Cardiac Center,None
6752a15df70a6504336c12d2,"Singapore Centre for Environmental Life Science Engineering , Nanyang Technological University Singapore",Singapore
6752a15df70a6504336c12d3,"Singapore Centre for Environmental Life Science Engineering, Nanyang Technological University Singapore",Singapore
6752a15ef70a6504336c12d4,Faculty of Business and Economics,None
6752a15ef70a6504336c12d5,"Department of Microbiology, and Medical Research Center",None
6752a15ff70a6504336c12d6,CU-NTU-TU,None
6752a15ff70a6504336c12d7,Eastern Economic Association conference,United States
6752a160f70a6504336c12d8,Puey Ungphakorn Institute for Economic Research,Thailand
6752a160f70a6504336c12d9,Royal Initiative of Her Royal Highness Princess Maha Chakri Sirindhorn—Chulalongkorn University,Thailand
6752a161f70a6504336c12da,Tosaphol Saetung Keetap-ithchayakul,None
6752a161f70a6504336c12db,Lightsources for Africa,None
6752a162f70a6504336c12dc,Research Foundation of the State of Bahia,Brazil
6752a162f70a6504336c12dd,A.P. Moeller Foundation,Denmark
6752a163f70a6504336c12de,Department of Anaesthesia and Intensive Care at Copenhagen University Hospital,Denmark
6752a164f70a6504336c12df,Ehrenreich Foundation,United States
6752a164f70a6504336c12e0,Frimodt-Heineke Foundation,Denmark
6752a165f70a6504336c12e1,Novo Nordisk Foundation,Denmark
6752a165f70a6504336c12e2,Olga Bryde Nielsen Foundation,Denmark
6752a166f70a6504336c12e3,Pfizer,United States
6752a166f70a6504336c12e4,Rigshospitalets Research Council,Denmark
6752a167f70a6504336c12e5,Sofus Friis’ Foundation,Denmark
6752a168f70a6504336c12e6,Svend Andersen Foundation,Denmark
6752a168f70a6504336c12e7,TSM,None
6752a169f70a6504336c12e8,Toyota Foundation,Japan
6752a16af70a6504336c12e9,Foundation for Cancer Care Siriraj Hospital,Thailand
6752a16af70a6504336c12ea,Fundamental Scientific Research of the State Academies of Sciences,Russia
6752a16bf70a6504336c12eb,Ban Khai District Public Health Office,Thailand
6752a16bf70a6504336c12ec,Thammasat,Thailand
6752a16cf70a6504336c12ed,Keio Leading-edge Laboratory of Science and Technology,Japan
6752a16cf70a6504336c12ee,Keio University Academic Development Funds,Japan
6752a16df70a6504336c12ef,Groningen,Netherlands
6752a16ef70a6504336c12f0,Richeal Ni Riordain,None
6752a16ef70a6504336c12f1,Siri Beier Jensen,None
6752a172f70a6504336c12f2,University of Groningen,Netherlands
6752a173f70a6504336c12f3,UCNRS,United States
6752a176f70a6504336c12f4,Institut Ilmu Kesehatan Bhakti Wiyata Kediri,Indonesia
6752a176f70a6504336c12f5,National Science & Technology Fundamental Resources Investigation Program of China,China
6752a177f70a6504336c12f6,Group Aunt Thongkum Foundation,None
6752a177f70a6504336c12f7,Integrated Research Center,None
6752a17bf70a6504336c12f8,Busrakham Jasmine Limited,None
6752a17cf70a6504336c12f9,Collaborative Research Fund,Hong Kong
6752a17df70a6504336c12fa,SERE,None
6752a17df70a6504336c12fb,European Union Next‐GenerationEU,None
6752a17ef70a6504336c12fc,Marie Skłodowska‐Curie foundation,None
6752a17ef70a6504336c12fd,Next Generation EU,European Union
6752a17ff70a6504336c12fe,EU-India Platform for Social Sciences and Humanities,None
6752a17ff70a6504336c12ff,EqUIP,United Kingdom
6752a180f70a6504336c1300,French Institute of Pondicherry,India
6752a180f70a6504336c1301,Academic Research Fund,Singapore
6752a181f70a6504336c1302,"Ratchadapiseksompotch Fund for Health Science, Chulalongkorn University",Thailand
6752a181f70a6504336c1303,"Ratchadapiseksompotch Fund from Faculty of Medicine, Chulalongkorn University",Thailand
6752a184f70a6504336c1304,"Division of Physical Science, Faculty of Science, Prince of Songkla University",Thailand
6752a184f70a6504336c1305,Ministry of Education in Saudi Arabia,Saudi Arabia
6752a185f70a6504336c1306,Royal Forest Department of Thailand,Thailand
6752a186f70a6504336c1307,Centre of Excellence in Clinical Virology,United Kingdom
6752a186f70a6504336c1308,"Department of Pediatrics and Center of Excellence for Pediatric Infectious Diseases and Vaccines, Faculty of Medicine, Chulalongkorn University",Thailand
6752a187f70a6504336c1309,Eunice Kennedy,None
6752a187f70a6504336c130a,Graduate School Fund,None
6752a188f70a6504336c130b,Ratchadapisek Sompoj Endowment Fund,None
6752a189f70a6504336c130c,Royal College of Dental Surgeons of Thailand,Thailand
6752a189f70a6504336c130d,Mektec Manufacturing Corporation,Japan
6752a18af70a6504336c130e,U.K. Research and Innovation Medical Research Council,United Kingdom
6752a18af70a6504336c130f,United Overseas Bank Endowment Fund,Singapore
6752a18bf70a6504336c1310,ARCS Foundation Oregon,United States
6752a18bf70a6504336c1311,Casey Simons,None
6752a18cf70a6504336c1312,College of Science SciRIS-II,None
6752a18df70a6504336c1313,College of Science SciRIS‐II,None
6752a18ef70a6504336c1314,Oregon State University,United States
6752a18ef70a6504336c1315,DGIST R&D program,South Korea
6752a18ff70a6504336c1316,"Department of Microbiology, Faculty of Science",None
6752a18ff70a6504336c1317,Ministry of Science and ICT of Korea,South Korea
6752a190f70a6504336c1318,National Research Foundation of Korea,South Korea
6752a190f70a6504336c1319,"department of Materials Science, Faculty of Science, Chulalongkorn University and Learning Institute",Thailand
6752a191f70a6504336c131a,Faculty of Dentistry Chulalongkorn Dental Research,Thailand
6752a195f70a6504336c131b,National Science Research and Innovation Fund,None
6752a195f70a6504336c131c,Rachel Ong ViforJ,None
6752a196f70a6504336c131d,Institute of Virology and Immunology IVI,None
6752a196f70a6504336c131e,"Program Management Unit for Human Resources and Institutional Development, Research, and Innovation— CU",None
6752a197f70a6504336c131f,"Program Management Unit for Human Resources and Institutional Development, Research, and Innovation—CU",None
6752a197f70a6504336c1320,CU-NSTDA,Thailand
6752a198f70a6504336c1321,BSTFT-GoB,Bangladesh
6752a199f70a6504336c1322,Bangladesh Agricultural Research Council,Bangladesh
6752a199f70a6504336c1323,"Division of Sustainable Resources Engineering, Faculty of Engineering, Hokkaido University",Japan
6752a19af70a6504336c1324,National Cyclotron,None
6752a19af70a6504336c1325,PET Centre,None
6752a19bf70a6504336c1326,IACUC ARRI,United States
6752a19bf70a6504336c1327,Special Fund for Basic Scientific Research of Central Colleges,China
6752a19cf70a6504336c1328,"Research Department, Faculty of Medicine Siriraj Hospital, Mahidol University",Thailand
6752a19df70a6504336c1329,"Research Institute for Health Sciences, Chiang Mai University",Thailand
6752a19df70a6504336c132a,Voluntary Health Services,India
6752a19ef70a6504336c132b,Women and Children Hospital Kuala Lumpur,Malaysia
6752a19ef70a6504336c132c,Worldwide Orphans Foundation,United States
6752a19ff70a6504336c132d,Center of Excellence in Natural Products for Ageing and Chronic Diseases,None
6752a19ff70a6504336c132e,Chulalongkorn University Hospital,Thailand
6752a1a0f70a6504336c132f,Dr Sajita Setia,None
6752a1a0f70a6504336c1330,Janssen Pharmaceuticals Asia Pacific,None
6752a1a1f70a6504336c1331,National Vaccination Fund,None
6752a1a2f70a6504336c1332,UNSW Kirby Institute,Australia
6752a1a2f70a6504336c1333,ViiV GSK,The United Kingdom
6752a1a3f70a6504336c1334,"Faculty of Pharmaceutical Science, Chulalongkorn University",Thailand
6752a1a3f70a6504336c1335,Faculty of Tropical Medicine,Thailand
6752a1a4f70a6504336c1336,"Thailand National Science, Research and Innovation Fund",Thailand
6752a1a4f70a6504336c1337,Biotechnology & Biological Sciences Research Council of the United Kingdom,United Kingdom
6752a1a5f70a6504336c1338,"Department of Microbiology and Immunology, Faculty of Tropical Medicine, Mahidol University",Thailand
6752a1a5f70a6504336c1339,"Siriraj Grant for Research and Development, Faculty of Medicine Siriraj Hospital, Mahidol University",Thailand
6752a1a6f70a6504336c133a,TNA-based,None
6752a1a7f70a6504336c133b,Center of Excellence in Applied in Epidemiology,None
6752a1a7f70a6504336c133c,Saraburi Hospital,Thailand
6752a1a8f70a6504336c133d,Korea Ministry of SMEs,South Korea
6752a1a9f70a6504336c133e,Research Institute,None
6752a1aaf70a6504336c133f,Rajavithi Hospital,Thailand
6752a1aaf70a6504336c1340,Kanchanaburi Inland Fisheries Research and Development Centre,Thailand
6752a1abf70a6504336c1341,Vajira Hospital,Thailand
6752a1adf70a6504336c1342,AstraZeneca,United Kingdom
6752a1aef70a6504336c1343,BMGF,United States
6752a1aef70a6504336c1344,GSK,United Kingdom
6752a1aff70a6504336c1345,GlaxoSmithKline Biologicals SA,Belgium
6752a1b0f70a6504336c1346,MedImmune,United States
6752a1b0f70a6504336c1347,Meissa Vaccines,United States
6752a1b1f70a6504336c1348,Merck,Germany
6752a1b1f70a6504336c1349,Sanofi Pasteur,France
6752a1b2f70a6504336c134a,VBI Vaccines and Janssen,United States
6752a1b2f70a6504336c134b,IRIDeS,Japan
6752a1b3f70a6504336c134c,Cátedra EMALCSA-UDC,Spain
6752a1b4f70a6504336c134d,DISAT,None
6752a1b4f70a6504336c134e,European Union Horizon 2020 Research and Innovation 772 programme,None
6752a1b5f70a6504336c134f,IAI-CONICET,Argentina
6752a1b5f70a6504336c1350,IMPACOM,None
6752a1b6f70a6504336c1351,Institute of Nature Conservation,None
6752a1b7f70a6504336c1352,Interdepartmental Network of Spectroscopy,None
6752a1b7f70a6504336c1353,German Institute for Global and Area Studies,Germany
6752a1b8f70a6504336c1354,Ubon Ratchathani University Thailand,Thailand
6752a1b8f70a6504336c1355,Mekong Region Land Governance Project,None
6752a1b9f70a6504336c1356,Jamie Erin Follicular Lymphoma Consortium,None
6752a1b9f70a6504336c1357,Bangkok Thailand,Thailand
6752a1baf70a6504336c1358,Joint Graduate School of Energy and Environment,Thailand
6752a1bbf70a6504336c1359,NPRU,Thailand
6752a1bcf70a6504336c135a,JSPS Leading Initiative for Excellent Young Researchers,Japan
6752a1c7f70a6504336c135b,"Shenzhen Science and Technology Innovation Committee in Shenzhen, China",China
6752a1c8f70a6504336c135c,Arnulfo Zepeda Dominguez,None
6752a1c8f70a6504336c135d,Institute of Cosmic Ray Research,Japan
6752a1c9f70a6504336c135e,Medical Comms,None
6752a1c9f70a6504336c135f,Zuellig Pharma Therapeutics,None
6752a1caf70a6504336c1360,Research Institute for Health Science,None
6752a1caf70a6504336c1361,CTCRU,United Kingdom
6752a1cbf70a6504336c1362,Canadian HIV Cure Enterprise,Canada
6752a1cbf70a6504336c1363,Department of Retrovirology,None
6752a1ccf70a6504336c1364,U.S. Army Medical Component,The United States
6752a1cdf70a6504336c1365,U.S. Army or Department of Defense,The United States
6752a1cef70a6504336c1366,Development of Chula New Faculty Staff,None
6752a1cef70a6504336c1367,"Gene Bio Tech Co., Ltd",None
6752a1cff70a6504336c1368,"Gene Bio Tech Co., Ltd.",None
6752a1cff70a6504336c1369,Center of Excellence in Microbial Technology for Marine Pollution Treatment,None
6752a1d0f70a6504336c136a,Ophthalmology Clinic at King Chulalongkorn Memorial Hospital,Thailand
6752a1d2f70a6504336c136b,"Department of Internal Medicine, Maharaj Nakhon Sri Thammarat Hospital",Thailand
6752a1d6f70a6504336c136c,King Taksin Memorial Hospital,Thailand
6752a1d7f70a6504336c136d,Wannaporn Uthaiwat,None
6752a1d8f70a6504336c136e,Tokyo Medical University,Japan
6752a1d8f70a6504336c136f,"Agricultural Research Development Agency, Thailand",Thailand
6752a1d9f70a6504336c1370,Newron Pharmaceuticals,Switzerland
6752a1daf70a6504336c1371,Hope Pharmaceuticals,None
6752a1daf70a6504336c1372,"National Research Council, Thailand Grand Challenge Fund",Thailand
6752a1dbf70a6504336c1373,Excellence Center for Sleep Disorders,None
6752a1dbf70a6504336c1374,Helmholtz-Zentrum Hereon,Germany
6752a1ddf70a6504336c1375,Department of Anaesthesiology,None
6752a1ddf70a6504336c1376,Klang Hospital,Malaysia
6752a1def70a6504336c1377,Sirindhorn Hospital,Thailand
6752a1def70a6504336c1378,Department of Science and Mathematics,None
6752a1dff70a6504336c1379,"National Science, Research, and Innovation fund",None
6752a1e0f70a6504336c137a,Center for Tropical and Subtropical Aquaculture,United States
6752a1e0f70a6504336c137b,"Center of Excellence in Natural Products for Ageing and Chronic Diseases, Chulalongkorn University",Thailand
6752a1e1f70a6504336c137c,Central Institute of Forensic Science,India
6752a1e1f70a6504336c137d,FAPA-CP,None
6752a1e2f70a6504336c137e,Marisa Senngam,None
6752a1e3f70a6504336c137f,Collaborative Research Survey on Marine Fisheries Resources and Marine Environment in the Gulf of Thailand,None
