Eid,Index_Terms
2-s2.0-85013989379, Bosons Data sample Integrated luminosity Leptonic decay Measurements of Production cross section Proton proton collisions Pseudorapidities Standard model Transverse momenta W bosons
2-s2.0-85013487535,---
2-s2.0-85013928870,---
2-s2.0-85012930290," Animals Article Biomarkers, Tumor Blotting, Western Carcinoma, Hepatocellular Cell Adhesion Molecules Chromatin Immunoprecipitation DNA microarray Enzyme-Linked Immunosorbent Assay Gene Expression Regulation, Neoplastic Gene Knockdown Techniques Humans Immunohistochemistry Kaplan Meier method Kaplan-Meier Estimate Liver Neoplasms Mice Mice, Knockout Neovascularization, Pathologic Oligonucleotide Array Sequence Analysis POSTN gene POSTN protein, human Real-Time Polymerase Chain Reaction SULF2 protein, human Signal Transduction Smad Proteins Smad protein Sulfotransferases Transforming Growth Factor beta1 Western blotting animal animal experiment animal model animal tissue biosynthesis cancer prognosis cell adhesion cell adhesion molecule cell proliferation cell viability chromatin immunoprecipitation controlled study correlational study down regulation enzyme linked immunosorbent assay gene expression regulation gene silencing heterozygosity human human cell immunohistochemistry in vivo study knockout mouse liver cell carcinoma liver tumor male metabolism mortality mouse neovascularization (pathology) nonhuman paracrine signaling pathology physiology protein expression protein phosphorylation real time polymerase chain reaction signal transduction sulfatase sulfatase 2 sulfotransferase transcription factor RUNX2 transcription initiation transforming growth factor beta1 tumor growth tumor marker tumor vascularization tumor volume unclassified drug upregulation wild type mouse"
2-s2.0-85012863306,---
2-s2.0-85012930132," Article Caregivers Computers Female Humans Infant Infant, Newborn Linear Models Longitudinal Studies Male Sleep Surveys and Questionnaires Television Thailand Time Factors adolescent adult caregiver child computer controlled study electronics environmental exposure female human infant longitudinal study male newborn priority journal questionnaire sleep sleep parameters sleep time statistical model television time factor"
2-s2.0-85012230357,---
2-s2.0-85011681631," Biomechanics Bone mesenchymal stem cells Cartilage Cell Differentiation Cell culture Cells, Cultured Chondrogenesis Chondrogenic differentiation Crosslinking Degradation Dendrimers Dithiothreitol Ethylene glycol Hyaluronic Acid Hyaluronic acid Hyaluronic acid hydrogels Hydrogels Mechanical properties Mesenchymal Stem Cells Mesenchymal stem cell Organic acids PAMAM dendrimer Polyamidoamine dendrimers Polyethylene glycols Polyols Stem cells cell culture cell differentiation chondrogenesis hyaluronic acid hydrogel mesenchymal stem cell"
2-s2.0-85011914839," Animals Antioxidants Article Blood Glucose Bombyx Bombyx mori Cholesterol Diabetes Mellitus, Experimental Diet, High-Fat Endoplasmic Reticulum Fatty Liver Female Hypercholesterolemia Kidney Liver Malondialdehyde Mitochondria Myocardium Oxidative Stress Pancreas Rats Rats, Wistar Reactive Oxygen Species Sericins Streptozocin Wistar rat animal animal cell animal model animal tissue antioxidant antioxidant assay blood cardiac muscle cholesterol cholesterol diet diabetes mellitus drug effects endoplasmic reticulum fatty liver female food intake glucose blood level growth rate histopathology hypercholesterolemia immunohistochemistry kidney lipid diet liver malonaldehyde metabolism mitochondrion nonhuman oxidative stress pancreas rat reactive oxygen metabolite sericin streptozocin transmission electron microscopy ultrastructure"
2-s2.0-85011880063," Antineoplastic Agents Apoptosis Article Autophagy Carcinoma, Squamous Cell Caspases Cell Line, Tumor Drug Resistance, Multiple Drug Resistance, Neoplasm Endoplasmic Reticulum Stress Humans MTT assay Mouth Neoplasms Multidrug Resistance-Associated Proteins antineoplastic agent apoptosis autophagy cancer resistance caspase cell viability column chromatography controlled study cytotoxicity drug effects drug efficacy drug resistance drug safety endoplasmic reticulum stress flow cytometry genetics human human cell isomahanine metabolism mitogen activated protein kinase 11 mitogen activated protein kinase p38 multidrug resistance multidrug resistance associated protein 1 multidrug resistance protein multidrug resistance-associated protein 1 p38 Mitogen-Activated Protein Kinases pathology protein analysis protein cleavage protein degradation protein phosphorylation signal transduction tumor cell line unclassified drug unfolded protein response virus particle"
2-s2.0-85011382723," Adolescent Adult Aged Aged, 80 and over Animals Article Asian Continental Ancestry Group Asian continental ancestry group Belarus Belarusian (people) Carcinoma, Papillary Caucasian European Continental Ancestry Group FOXE1 protein, human Female Forkhead Transcription Factors Genetic Predisposition to Disease Genotype Humans Japan Japanese (people) Male Middle Aged Peptides Polymorphism, Genetic Polymorphism, Single Nucleotide Republic of Belarus Thyroid Neoplasms Young Adult adolescent adult aged alanine animal cancer risk controlled study female forkhead transcription factor gene linkage disequilibrium genetic analysis genetic polymorphism genetic predisposition genetics genotype haplotype human human cell major clinical study male middle aged papillary carcinoma peptide plasmid polyalanine priority journal promoter region single nucleotide polymorphism thyroid papillary carcinoma thyroid tumor transactivation transcription factor transcription factor FOXE1 unclassified drug very elderly young adult"
2-s2.0-85012196187,---
2-s2.0-85010366371," Adolescent Adult Apexification Child Female Humans Male Middle Aged Neovascularization, Physiologic Retrospective Studies Root Canal Therapy Tooth, Nonvital Treatment Outcome Young Adult adolescent adult angiogenesis apexification child endodontic procedure female human male middle aged procedures retrospective study statistics and numerical data tooth pulp disease treatment outcome young adult"
2-s2.0-85009415878, Adolescent Adult Aged Aluminum Compounds Calcium Compounds Child Dental Caries Dental Materials Dental Pulp Drug Combinations Female Humans Male Middle Aged Oxides Pulpitis Pulpotomy Retrospective Studies Silicates Treatment Outcome Young Adult adolescent adult aged aluminum derivative calcium derivative child dental caries dental material drug combination female human male middle aged mineral trioxide aggregate oxide pathology procedures pulpitis pulpotomy retrospective study silicate tooth pulp treatment outcome young adult
2-s2.0-85011673013," 2-hydroxy-5-carboxymethylmuconate semialdehyde 3,4 dihydroxyphenylacetate 2,3 dioxygenase 3,4-dihydroxyphenylacetate 2,3-dioxygenase Aldehydes Article Ascorbic Acid Catalase Dioxygenases Escherichia coli Hydrogen-Ion Concentration Kinetics Magnetic Resonance Spectroscopy Models, Molecular Padhpao gene Pseudomonas aeruginosa Substrate Specificity Superoxide Dismutase Temperature aldehyde ascorbic acid bacterial gene catalase chemistry controlled study dioxygenase dithiothreitol enzyme activity enzyme analysis enzyme mechanism enzyme metabolism enzyme specificity enzyme stability enzymology gene overexpression iron oxide kinetics metabolism molecular model nonhuman nuclear magnetic resonance spectroscopy pH reactive oxygen metabolite steady state superoxide dismutase temperature transition temperature unclassified drug"
2-s2.0-85011623222, Antioxidant properties Antioxidants Food products Food storage Meats Natural antioxidants Oxidative stability Proteins Radical scavenging activity Ready-to-eat products Refrigerated storages Refrigerators Synthetic antioxidants Thiobarbituric acid reactive substances
2-s2.0-85009783261," Aged Article Carcinoma, Squamous Cell Epstein Barr virus Epstein-Barr Virus Infections Eye Neoplasms Female Herpesvirus 4, Human Humans Keratins Lacrimal Apparatus Diseases aged anaplastic large cell lymphoma cancer grading cancer localization cancer morphology cancer radiotherapy cancer surgery case report controlled study cytokeratin cytokeratin 1 cytokeratin 10 cytokeratin 11 cytokeratin 13 cytokeratin 14 cytokeratin 15 cytokeratin 16 cytokeratin 17 cytokeratin 18 cytokeratin 19 cytokeratin 2 cytokeratin 20 cytokeratin 3 cytokeratin 4 cytokeratin 5 cytokeratin 6 cytokeratin 7 cytokeratin 8 cytokeratin antibody differential diagnosis diplopia disease duration electron microscopy epiphora epithelial membrane antigen eye cancer eye swelling eye tumor eyelid disease eyelid reconstruction female fluorouracil human human cell human tissue immunohistochemistry in situ hybridization inferior rectus muscle isolation and purification keratin lacrimal duct lacrimal gland disease lacrimal sac lymphoepithelioma medial rectus muscle melanoma metabolism myopathy nonhuman pathology physical examination protein expression scar formation skin flap squamous cell carcinoma tonofilament tumor biopsy tumor cell tumor invasion tumor volume unclassified drug undifferentiated carcinoma virology virus carcinogenesis virus identification virus particle x-ray computed tomography"
2-s2.0-85008415010,---
2-s2.0-85007560439," A-549 cell line A549 Cells Animals Dogs Eggs Genes, Viral Humans In Vitro Techniques Influenza A virus Influenza A virus (H1N1) Influenza A virus (H3N2) MDCK cell line Madin Darby Canine Kidney Cells Orthomyxoviridae Infections Quail Reassortant Viruses Virus Replication animal animal experiment chicken disease model dog duck egg genetic reassortment genetics human human versus animal comparison in vitro study intermediate host isolation and purification lung mammal cell nonhuman orthomyxovirus infection physiology prevention quail virology virus gene virus replication"
2-s2.0-85007610435, Humans Intention Nurse Administrators Professional Competence Role behavior human nurse administrator professional competence role playing
2-s2.0-85007495617, Alumina Aluminum coated steel Aluminum coatings Aluminum corrosion Aluminum oxide Aluminum oxide coating Anodes Battery performance Corrosion Corrosion behavior Corrosion resistant coatings Corrosive effects Flexible substrate Microscopic image Photographic image Photography Potassium hydroxide Printing Self-discharges Sol-gel process Sol-gels Transmission electron Zinc air batteries Zinc coatings
2-s2.0-85008343598,---
2-s2.0-85007473614," Adult Arteries Cadaver Cosmetic Techniques Dermal Fillers Dissection Female Humans Injections, Intralesional Male Nasal Cavity Risk Assessment Sensitivity and Specificity administration and dosage adult adverse device effect anatomy and histology artery cadaver dissection drug effects esthetic surgery female human injectable implant intralesional drug administration male nose cavity risk assessment sensitivity and specificity vascularization"
2-s2.0-85007159367, Article Erythrocytes Female Flow Cytometry Glucosephosphate Dehydrogenase Deficiency Heinz Bodies Heinz body Humans Male acetylphenylhydrazine adult blood blood analysis blood sampling cell population clinical trial controlled study devices erythrocyte female flow cytometry fluorescence analysis glucose 6 phosphate dehydrogenase glucose 6 phosphate dehydrogenase deficiency human in vitro study incubation time intermethod comparison male metabolism microscopy pathology procedures process development process optimization sensitivity analysis
2-s2.0-85006918777, Arteries Cadaver Catheterization Catheters Dermal Fillers Embolism Female Humans Male Risk Assessment Vascular System Injuries administration and dosage adverse device effect artery blood vessel injury cadaver catheter catheterization comparative study embolism female human injectable implant injuries male procedures risk assessment
2-s2.0-85006511817, Biofuels Chlorella Chlorella sp. Esterification Esters Hexanes Kinetics Microalgae Scenedesmus Solvents Thermodynamics activation energy algae biofuel biological production biotechnology chemical reaction energy efficiency ester esterification extraction method hexane hydrocarbon kinetics microalga n-hexane oil reaction kinetics solvent thermodynamics
2-s2.0-85006381853," Article Biosensing Techniques Biosensors Cell Line, Tumor Cell culture Chemical detection DNA DNA, Viral ELectrochemical detection Electrochemical DNA biosensors Electrochemical Techniques Electrochemical biosensor Electrochemical electrodes Electrochemical impedance spectroscopy Electrochemical signals Electrodes Electrostatic attractions Graphene Human papillomavirus Human papillomavirus 16 Human papillomavirus type 16 Humans Ink Jet Printing Ink jet printing Ketones Nucleic Acid Hybridization Nucleic Acids Nucleic acids Oligonucleotides Peptide Nucleic Acids Peptides Polyaniline Polymerase chain reaction Probes Square wave voltammetry Voltammetry acpcPNA amino terminal sequence anthraquinone biosensor chemistry controlled study electrochemical analysis electrochemical detection electrochemical impedance spectroscopy electrode electron transport genetic procedures graphene human hybridization isolation and purification limit of detection limit of quantitation nonhuman nucleic acid nucleic acid hybridization paper based electrochemical biosensor peptide nucleic acid polyaniline polymerase chain reaction potentiometry priority journal pyrrolidine derivative pyrrolidinyl peptide nucleic acid reproducibility square wave voltammetry static electricity tumor cell line unclassified drug uterine cervix cancer virus DNA virus detection"
2-s2.0-85006324295," Adult Aged Article Biomarkers Calcium-Binding Proteins Cross-Sectional Studies Extracellular Matrix Proteins Female Humans Male Middle Aged Phosphorylation Renal Insufficiency, Chronic Vascular Calcification Vascular Stiffness Vitamin K Deficiency abdominal aorta adult aged albumin albumin blood level arterial stiffness biological marker blood blood vessel calcification blood vessel parameters calcium calcium binding protein calcium blood level cardio ankle vascular index cardiovascular system examination cholesterol cholesterol blood level chronic kidney failure clinical article complication creatinine creatinine blood level cross-sectional study desphophotylated uncarboxylated matrix gla protein enzyme linked immunosorbent assay estimated glomerular filtration rate female glucose glucose blood level hemoglobin hemoglobin blood level human male matrix Gla protein middle aged osteocalcin parathyroid hormone parathyroid hormone blood level phosphate blood level phosphoprotein phosphorylation physiology priority journal protein blood level protein phosphorylation pulse wave scleroprotein unclassified drug vitamin D vitamin K deficiency vitamin blood level"
2-s2.0-85007239977,---
2-s2.0-85006293761, China Clocks Clockwise rotation Geochronology Geomagnetism Indochina Khorat Plateau Lead Magnetic polarity Mesozoic Northeastern Region Paleomagnetic directions Sedimentary rocks Silicate minerals South China Block South China block Tectonic extrusion Tectonic movements Tectonics Thailand Zircon detrital deposit displacement geochronology paleomagnetism reconstruction tectonics uranium-lead dating zircon
2-s2.0-85007155295,---
2-s2.0-85003967137," Actinobacteria Arthrobacter sp. Bacteria Bacteria (microorganisms) Biodegradation, Environmental Chao Phraya River Geologic Sediments Mycobacterium sp. PAH Polycyclic Aromatic Hydrocarbons Rhodococcus ruber Rivers Thailand bacterium biodegradation bioremediation concentration (composition) enzyme activity fluvial deposit gene metabolism microbiology microcosm oxic conditions phenanthrene pollution exposure polycyclic aromatic hydrocarbon pyrene river sediment"
2-s2.0-85006368814,---
2-s2.0-84996619356, Acid orange 7 Calcination temperature Catalyst activity Electrochemical process Energy storage Film preparation Nickel Oxidative energy storages Photocatalysis Photocatalytic activities Sols Titanium dioxide
2-s2.0-84995938576," Apigenin Biomarkers CD44 protein, human Carcinoma, Squamous Cell Cell Hypoxia Cell Line, Tumor Cell Survival Down-Regulation ENG protein, human Endoglin Gene Expression Regulation, Neoplastic Head and Neck Neoplasms Humans Hyaluronan Receptors Kruppel-Like Transcription Factors NANOG protein, human Nanog Homeobox Protein Neoplastic Stem Cells Octamer Transcription Factor-3 POU5F1 protein, human Pharynx RNA, Messenger VEGFA protein, human Vascular Endothelial Growth Factor A ZFP42 protein, human apigenin biological marker cancer stem cell cell hypoxia cell survival down regulation drug effects endoglin gene expression regulation genetics head and neck tumor human hyaluronic acid binding protein kruppel like factor messenger RNA metabolism octamer transcription factor 4 pharynx squamous cell carcinoma transcription factor NANOG tumor cell line vasculotropin A"
2-s2.0-85002486051," Article Child Child Behavior Family Relations Female Humans Indonesia Male Mental Disorders Mothers Parenting Stress, Psychological academic achievement behavior assessment child child behavior child parent relation disease association family relation female human major clinical study male mental disease mental stress mother outcome assessment parental stress preschool child prevalence priority journal psychology school child social aspect social behavior social competence"
2-s2.0-84997416778," Acetylation Adolescent Adult Animals Article Bone Regeneration Calcification, Physiologic Cell Differentiation Cells, Cultured Core Binding Factor Alpha 1 Subunit Histone Deacetylase Inhibitors Humans Hydroxamic Acids Immunoglobulin G Integrin beta1 Mice Osteocytes Osteogenesis Periodontal Ligament Skull Western blotting X-Ray Microtomography Young Adult acetylation adolescent adult animal animal experiment animal model beta1 integrin bone development bone mineralization bone regeneration calvaria cell culture cell differentiation cell survival cell viability controlled study cytology diagnostic imaging drug effects enzyme inhibition enzyme linked immunosorbent assay histone deacetylase histone deacetylase inhibitor human human cell human tissue hydroxamic acid immune response immunoglobulin G immunohistochemistry immunoprecipitation in vivo study metabolism micro-computed tomography morphometrics mouse nonhuman osteocyte periodontal ligament physiology skull tissue engineering transcription factor RUNX2 trichostatin A young adult"
2-s2.0-84995598599," Animals Cervix Uteri Dog Diseases Dogs Female Gene Expression Regulation Immunohistochemistry Ovary Pyometra Real-Time Polymerase Chain Reaction Receptors, Estrogen Receptors, Oxytocin Receptors, Progesterone animal dog dog disease estrogen receptor female gene expression regulation immunohistochemistry metabolism ovary oxytocin receptor progesterone receptor pyometra real time polymerase chain reaction uterine cervix veterinary"
2-s2.0-84994476843," Animals Apoptosis Article Biomarkers Cell Line, Tumor Cell Survival Coumaric Acids DNA Breaks DNA Damage DNA damage DNA strand breakage Free Radical Scavengers Glycosylation Glycosylation End Products, Advanced Insulin-Secreting Cells Osmolar Concentration Oxidants Oxidative Stress Protein Carbonylation Protein Processing, Post-Translational Pyruvaldehyde Rats Serum Albumin, Bovine Thiobarbituric Acid Reactive Substances advanced glycation end product advanced glycation end products-bovine serum albumin animal animal cell antagonists and inhibitors antioxidant activity apoptosis biological marker bovine serum albumin cell protection cell survival cell viability chemistry controlled study coumaric acid cytotoxicity drug effect drug effects ferulic acid glycosylation hydroxyl radical lysine metabolism methylglyoxal nonhuman osmolarity oxidative stress oxidizing agent pancreas islet beta cell plasmid DNA protein carbonylation protein glycosylation protein processing rat scavenger superoxide thiobarbituric acid reactive substance tumor cell line"
2-s2.0-85006054784," Adult Aged Article Dilatation Female Fluoroscopy Humans Hydronephrosis Kidney Calculi Male Middle Aged Nephrolithotomy, Percutaneous Patient Selection Prospective Studies Surgery, Computer-Assisted Ultrasonography adult aged body mass cohort analysis complication computer assisted surgery controlled study diagnostic imaging dilatation echography female fluoroscopy human hydronephrosis major clinical study male middle aged multivariate analysis nephrolithiasis nephrostomy tube patient selection percutaneous nephrolithotomy priority journal prospective study staghorn stone ultrasound ultrasound guided percutaneous nephrolithotomy"
2-s2.0-84994442827," Animals Arthropod Proteins Article Catechol Oxidase Cloning, Molecular DNA library Drosophila Drosophila Proteins Drosophila protein Enzyme Precursors Gene Knockdown Techniques Hemocytes Hemolymph Immunity Penaeidae Penaeus monodon RNA interference Sequence Alignment Serine Endopeptidases Serine Proteases Vibrio Vibrio Infections Vibrio harveyi Western blotting amino acid amino terminal sequence animal arthropod protein bacterial infection blood cell carboxy terminal sequence catechol oxidase double stranded RNA enzyme activity enzyme precursor gene silencing genetics hemolymph immune response gene immunity immunology in vitro study metabolism molecular cloning nonhuman open reading frame priority journal pro-phenoloxidase protein AeSnake protein PmSnake protein analysis protein domain protein expression protein function protein proPO proteinase sequence alignment sequence analysis serine proteinase signal peptide snake protein, Drosophila unclassified drug upregulation vibriosis"
2-s2.0-84995792946," Aged Article Asia Chinese medicine Disability Evaluation Double-Blind Method Drugs, Chinese Herbal Female Humans Male Middle Aged National Institutes of Health Stroke Scale Neuroaid Neuroprotective Agents Odds Ratio Rankin scale Recovery of Function Risk Factors Stroke Stroke Rehabilitation Time Factors Treatment Outcome adult aged brain ischemia cerebrovascular accident clinical trial controlled study convalescence disability double blind procedure female follow up herbaceous agent human major clinical study male middle aged mlc601 multicenter study multicenter study (topic) neuroprotective agent odds ratio pathophysiology priority journal procedures prognosis psychology randomized controlled trial randomized controlled trial (topic) risk factor stroke rehabilitation time factor time to treatment treatment outcome unclassified drug"
2-s2.0-84994226123," Animals Antimicrobial Cationic Peptides Article Cells, Cultured Drosophila Proteins Drosophila protein Gene Knockdown Techniques Hemocytes Hill coefficient Myeloid Differentiation Factor 88 Penaeidae Penaeus monodon Phosphatidic Acids PmMyD88 gene PmRelish gene Protein Binding Protein Conformation RNA interference Signal Transduction Staphylococcus aureus Toll signaling pathway Toll-Like Receptors Transcription Factors Vibrio harveyi alpha helix animal animal cell antimicrobial activity antimicrobial cationic peptide bacterial cell wall beta sheet binding affinity blood cell cell culture circular dichroism controlled study crustinPm1 crustinPm1 protein, Penaeus monodon crustinPm7 crustinPm7 protein, Penaeus monodon gene gene expression gene silencing genetics immune deficiency protein, Drosophila immunology lipopolysaccharide lipoteichoic acid metabolism myeloid differentiation factor 88 nonhuman phosphatidic acid polypeptide antibiotic agent priority journal protein binding protein conformation protein lipid interaction protein purification reverse transcription polymerase chain reaction signal transduction toll like receptor transcription factor unclassified drug"
2-s2.0-84992395867, Alkylation Alkylation reactions Catalyst activity Characterization Chloroacetic acid Composite materials Functionalized Gas adsorption High resolution transmission electron microscopy Mesoporous composites Mesoporous materials Microporous Nitrogen adsorption desorption Scanning and transmission electron microscopy Scanning electron microscopy Silica Silica gel Structure characterization Synthesized materials Transmission electron microscopy X ray diffraction X ray photoelectron spectroscopy
2-s2.0-84990954623, Bacteria (microorganisms) Oreochromis niloticus Streptococcus iniae Tilapia bacterium cichlid enzyme activity gene expression immune response infectivity pathogen vaccine
2-s2.0-84991086985," Animals Coronaviridae Coronaviridae Infections Coronaviridae infection DNA, Viral Intestines Laos Phylogeny Polymerase Chain Reaction Swine Swine Diseases Thailand Viet Nam Vietnam animal genetics intestine phylogeny pig polymerase chain reaction swine disease virology virus DNA"
2-s2.0-84991071437, Apis mellifera DNA Hexapoda allele cytogenetics eusociality gene expression honeybee methylation reproduction reproductive biology sterility worker caste
2-s2.0-84994060891, Communication Descent Exponential bounds Mathematical techniques Normal approximation Polynomial approximation Random permutations S-method Statistical methods Statistics inversion
2-s2.0-84994129911,---
2-s2.0-84988557100," Animals Asia, Southeastern Cambodia DNA, Mitochondrial Genes, Y-Linked Indonesia Macaca Macaca fascicularis Malaysia Male Phylogeny Pleistocene Southeast Asia Thailand Viet Nam Vietnam Y chromosomal inheritance animal biogeography chromosome evolutionary biology gene flow genetic marker genetics geographical region hybridization land bridge male mitochondrial DNA phylogenetics phylogeny primate"
2-s2.0-84984683766, Andrographolide Article Atmospheric temperature Bioactive compounds Coating material Coatings Coremaking Cyclodextrins Degree of polymerization Drying Encapsulation process Enzymatic treatments Hydrolysis Konjac glucomannan Plating Rheological property Spray drying Thermal processing (foods) Viscosity air temperature chemical structure coating concentration (composition) controlled study encapsulation enzyme enzyme activity food industry high performance liquid chromatography hydrolysis konjac glucomannan mannan material coating microencapsulation organic compound plant product polysaccharide rheology scanning electron microscopy spray drying unclassified drug viscosity
2-s2.0-84973577783," Adolescent Adult Aged Article Calibration Caucasian Chinese Color Colorimetry Colour spaces Databases, Factual Diagnosis Environmental factors Ethnic Groups Ethnic groups Ethnicity Female Humans Individual Differences Kurd (people) Location Male Maxillofacial prostheses Medical applications Middle Aged Reproducibility of Results Sensitivity and Specificity Skin Skin Pigmentation Skin colour Soft tissue prosthesis Thai (people) Three dimensions Young Adult adolescent adult aged arm calibration cheek colorimetry cosmetic data base ethnic difference ethnic group evaluation study factual database female forehead hand human male measurement accuracy middle aged physiology procedures reproducibility sensitivity and specificity skin color skin pigmentation spectrophotometer standards young adult"
2-s2.0-84988027283," Androgens Animals Female Granulosa Cells Immunohistochemistry Luteal Cells Luteinizing Hormone Ovarian Follicle Progesterone Receptors, LH Sus scrofa Theca Cells androgen animal biosynthesis female granulosa cell growth, development and aging immunohistochemistry luteal cell luteinizing hormone luteinizing hormone receptor metabolism ovary follicle pig progesterone theca cell veterinary"
2-s2.0-84959461157,---
2-s2.0-84990942552, Benchmark solutions Boundary value problems Continuum mechanics Cracks Dual integral equations Fracture mechanics Hankel integral transform Integral equations Numerical techniques Penny-shaped crack Size dependent behaviors Stress analysis Stress and displacement fields Stresses Surface energy effects Surface properties
2-s2.0-84945433042, Lates Lates calcarifer Streptococcus Streptococcus iniae Thailand bacterium bioassay biofiltration brain cells and cell components commercial species freshwater environment histopathology mortality pathology perciform salinity swimming
2-s2.0-84957558259, Thailand competitiveness developing world immigrant immigration innovation manufacturing skilled labor
2-s2.0-84945978534," Composite Resins Dental Bonding Dental Cements Dental Enamel Dental Porcelain Dental Restoration Failure Dental Stress Analysis Dentin Glass Ionomer Cements Humans In Vitro Techniques Materials Testing Microscopy, Electron, Scanning Molar RelyX U200 Resin Cements Surface Properties Tensile Strength Vitremer chemistry dental bonding dental porcelain dental procedure dental restoration dentin enamel glass ionomer human in vitro study lithia disilicate materials testing molar tooth procedures resin resin cement scanning electron microscopy surface property tensile strength tooth cement"
2-s2.0-84979790113, Compliant electrodes Conductive fillers Electric conductivity Electrical field Electrical goods Electrodes Electronics devices Graphene High electrical conductivity Larger deformations Natural rubber composites Plastic products Rubber Stretchable electronics matrix
2-s2.0-84940704057,---
2-s2.0-85013176235,---
2-s2.0-85013174135,---
2-s2.0-85013173967,---
2-s2.0-85013157945,---
2-s2.0-85008604264, Absorption spectroscopy Acetylene Atomic absorption spectroscopy Carboxylation Color Color transition Infrared spectroscopy Interfacial interaction Interlamellar distance Ions Metal nanoparticles Nanocomposite formations Nanocomposites Nanoparticles Polydiacetylenes Self-assembling Solutions Thermochromism X ray diffraction Zinc Zinc oxide
2-s2.0-85013146773,---
2-s2.0-85006699764, Autothermal reformers Autothermal reforming Bio oil Biofuels Efficiency Fuel cells High temperature proton exchange membrane fuel cells High-temperature PEMFC High-temperature water Hydrogen production Hydrogen production process Low temperature production Oxidation Palm oil Partial oxidations Proton exchange membrane fuel cells (PEMFC) Steam Steam reforming Water gas shift
2-s2.0-85011620491," Administration, Cutaneous Animals Antibody Formation Article Bagg albino mouse Cell Survival DNA Drug Delivery Systems Electroporation Female Franz diffusion cell HeLa Cells HeLa cell line Humans Immunization Immunoglobulin G Mice Mice, Inbred BALB C Nanoparticles Needles Ovalbumin Plasmids Polymers Rats Rats, Sprague-Dawley Skin Sprague Dawley rat acupuncture needle administration and dosage animal animal experiment animal tissue antibody production antibody response cell survival chemistry controlled study cutaneous drug administration devices diffusion drug delivery device drug delivery system drug effects electroporation electroporation patch female hallow microneedle human human cell immunization immunoglobulin G immunoglobulin G antibody immunology in vitro study in vivo study injection site bleeding metabolism microneedle mouse nanocarrier nanoparticle needle nonhuman ovalbumin particle size patch test plasmid plasmid DNA encoding ovalbumin complex polymer rat skin skin immunization skin infection skin permeability subcutaneous drug administration unclassified drug zeta potential"
2-s2.0-85013149522,---
2-s2.0-84998679720, 3-aminopropyltriethoxysilane APTES Amines Energy gap Functionalized tio Hydrophobic Hydrophobicity Nano-catalyst Oxygen chemisorption Photocatalysts Photocatalytic decolorization Silanes Titanium dioxide Visible-light irradiation
2-s2.0-84992146624, Acetylene Alkyl amines Alkyl chain lengths Chain length Color Color transition Colorimetric sensors Colorimetry Nanocomposites Organic base Organic basis Polydiacetylenes Sensing technology
2-s2.0-84994716119, Agricultural wastes Cellulose Delignification Fibers Hemp Hemp fibers High pressure homogenizer Mechanical defibrillation Mechanical isolation Microfluidizer Nano-cellulose Nanofibers Polymerization Suspensions (fluids) Textile industry
2-s2.0-85028270382, Carbon Carbon emission trading Commerce Emission trading scheme Emission trading systems GHG emission Greenhouse gas (GHG) Greenhouse gases Mrv systems Petrochemical industry Petrochemical plants Petrochemicals Reliability and robustness
2-s2.0-85009999737, Acetylcholinesterase Agricultural products Cadmium telluride Carbamate insecticides Catalysis Chromatography Enzymes Fluorescence Fluorescence intensities Fluorescence switching Gas chromatography Gas chromatography-tandem mass spectrometry Hydrolysis Insecticides Mass spectrometry Optimized conditions Selectivity and sensitivity Visual measurements
2-s2.0-85021429910,---
2-s2.0-85019019772,---
2-s2.0-85018346645, Deposit formation Deposition Deposits Droplet sizes Drops Emulsification Emulsions Heat and mass transfer Mass transfer NMR techniques Petroleum deposits Two phase flow Two-phase transport Water droplets Water in oil emulsions Wax deposition Yield stress
2-s2.0-85003035997, Casting procedure Concrete slabs Concrete technology Concretes Cracking resistance Cracks Fiber reinforced materials Fibers HPFRC High performance concrete High performance steel Punching shear Reinforced concrete Shear flow Shear reinforcement Slab mills Steel Steel fibers Steel research Strength capacity experimental study reinforced concrete shear strength slab steel structure
2-s2.0-85006992960," Aedes aegypti Aminoquinolines Animals Antimalarials Artemisinins Article Drug Combinations Drug Resistance Drug Synergism Insect Vectors Life Cycle Stages Malaria, Avian Plasmodium gallinaceum adult aminoquinoline derivative animal animal experiment animal model antimalarial agent artemisinin derivative artesunate avian malaria chicken controlled study drug combination drug effects drug efficacy drug megadose drug potentiation drug resistance female gametocyte growth, development and aging in vivo study insect vector life cycle stage low drug dose nonhuman parasite clearance parasite transmission parasitology tafenoquine transmission"
2-s2.0-85011044706,---
2-s2.0-85000450726, Binary alloys Composite coatings Deposits Diamond concentration Diamond deposits Diamond particles Diamonds Electrodeposition Electrodeposition conditions Electrodes Film hardness Hardness Maximum hardness Microstructure and mechanical properties Operating condition Particle size Plating parameters Tungsten alloys Wear of materials Wear resistance
2-s2.0-84988728305, Amino acids Arsenic Composite membranes Experimental conditions Groundwater Ion exchange Ion exchange capacity Ion exchange membranes L-cysteine Membranes Molecular weight cutoff Nuclear magnetic resonance spectroscopy Rejection efficiency Separation membranes Surface and ground waters Titanium dioxide Ultra-filtration membranes Ultrafiltration
2-s2.0-85009518071," Apoptosis Cell Line, Tumor Cisplatin Clone Cells Heavy Ion Radiotherapy Humans Mitosis X ray X-Rays apoptosis cell clone cisplatin drug effect human ion therapy mitosis radiation response tumor cell line"
