_id,funding_agency_name,Country
6752ab9cf70a6504336c1c0c,Cardiology/Nephrology Clinic,None
6752ab9df70a6504336c1c0d,Small Animal Hospital,Thailand
6752ab9ef70a6504336c1c0e,CHB,None
6752ab9ef70a6504336c1c0f,Research Program of Industrial Waste Management,Thailand
6752ab9ff70a6504336c1c10,Chomchon Fusinpaiboon and Thomas Coomans,None
6752aba0f70a6504336c1c11,Document on Urban Architecture History,None
6752aba1f70a6504336c1c12,Vincent Magos,None
6752aba2f70a6504336c1c13,Medical Material Research Laboratory,Thailand
6752aba2f70a6504336c1c14,International Collaboration Research Fund,None
6752aba3f70a6504336c1c15,Saving Animals and Human Lives,Thailand
6752aba4f70a6504336c1c16,Faculty of Technology and Environment,Thailand
6752aba5f70a6504336c1c17,Graduate Scholarship Program of the Graduate School,None
6752aba5f70a6504336c1c18,International NeuroHIV Cure Consortium,United States
6752aba6f70a6504336c1c19,Chumroonkiet Leelasestaporn,None
6752aba7f70a6504336c1c1a,Chun Hoi Yan,None
6752aba8f70a6504336c1c1b,Electrical Engineering/Electronics,Thailand
6752aba8f70a6504336c1c1c,NUT,Thailand
6752aba9f70a6504336c1c1d,"Home Dot Tech Co., Ltd.",Thailand
6752abaaf70a6504336c1c1e,Dennis and Doreen Erker Fund,Canada
6752ababf70a6504336c1c1f,Jongkolneenithi foundation,Thailand
6752ababf70a6504336c1c20,Catalysis for Bioenergy and Renewable Chemicals,United States
6752abacf70a6504336c1c21,AWAK,None
6752abadf70a6504336c1c22,FOF,None
6752abadf70a6504336c1c23,LiberDi,Israel
6752abaef70a6504336c1c24,China?ASEAN Maritime Collaboration Fund,China
6752abaff70a6504336c1c25,Eastern Pacific Environment Moni-toring and Protection Project,United States
6752abb0f70a6504336c1c26,Department of National Park,Thailand
6752abb0f70a6504336c1c27,Dr Max Kasparek,Germany
6752abb1f70a6504336c1c28,Ms Natalie Dale-Skey,None
6752abb3f70a6504336c1c29,PCNYNP,None
6752abb4f70a6504336c1c2a,Joe Family Fund,None
6752abb4f70a6504336c1c2b,Lee Barberito Fund,None
6752abb5f70a6504336c1c2c,Benja Rewthongchum,Thailand
6752abb6f70a6504336c1c2d,Benjamas Garden,Thailand
6752abb7f70a6504336c1c2e,Medical Technology Program,None
6752abb8f70a6504336c1c2f,BCRU,Thailand
6752abb8f70a6504336c1c30,"Program Management Unit for Human Resources & Institutional Development, Research, and Innovation - CU",Thailand
6752abbaf70a6504336c1c31,"Surin Bran Oil Co., Ltd.",Thailand
6752abbaf70a6504336c1c32,Faculty of Allied Health Sciences research fund,Thailand
6752abbbf70a6504336c1c33,National Science and Technology Agency,Thailand
6752abbcf70a6504336c1c34,ANR-16-CE92-0018,France
6752abbcf70a6504336c1c35,HIV Netherlands Australia Thailand,Thailand
6752abbdf70a6504336c1c36,Department of Orthopedics,None
6752abbef70a6504336c1c37,Toulouse Biotechnology Institute in Toulouse,France
6752abbff70a6504336c1c38,"Department of Pharmacognosy and Pharmaceutical Botany, Faculty of Pharmaceutical Sciences",Thailand
6752abc0f70a6504336c1c39,Be Fit Foods,None
6752abc0f70a6504336c1c3a,"Care Co., Ltd.",Thailand
6752abc1f70a6504336c1c3b,Laboratory and Physical Fitness Center,None
6752abc2f70a6504336c1c3c,Advisor at Cour Pharma,United States
6752abc3f70a6504336c1c3d,Allergenis,None
6752abc3f70a6504336c1c3e,EU CURE,None
6752abc4f70a6504336c1c3f,Editor-in-Chief of Allergy,None
6752abc5f70a6504336c1c40,National Scientific Committee,None
6752abc5f70a6504336c1c41,World Allergy Organization,United States
6752abc6f70a6504336c1c42,Kalimantan Timur Cemerlang,Indonesia
6752abc7f70a6504336c1c43,F2G,United Kingdom
6752abc8f70a6504336c1c44,"Kanchanabhishek Institute of Medical and Public Health Technology, Faculty of Public Health and Allied Health Sciences",Thailand
6752abc9f70a6504336c1c45,Her Royal,None
6752abcaf70a6504336c1c46,Program Management Unit on Competitiveness,Thailand
6752abcbf70a6504336c1c47,Department of Industrial Design,None
6752abcbf70a6504336c1c48,Institute of Environmental Engineering and Management,Thailand
6752abccf70a6504336c1c49,Ratchadapisek Sompoch,Thailand
6752abcdf70a6504336c1c4a,Office of the Higher Education Policy Science Research and Innovation National Council,Thailand
6752abcef70a6504336c1c4b,"Nabsolute Co., Ltd.",Thailand
6752abcff70a6504336c1c4c,DVM of Prosper Pet and Vet Animal Clinic,Thailand
6752abd0f70a6504336c1c4d,MPUAACDD,None
6752abd0f70a6504336c1c4e,Research Affairs of the Faculty of Pharmaceutical Sciences,Thailand
6752abd1f70a6504336c1c4f,CGIAR,France
6752abd2f70a6504336c1c50,CU-STAR Swine Virus Evolution and Vaccine Research,Thailand
6752abd3f70a6504336c1c51,SVEVR,None
6752abd4f70a6504336c1c52,Biotronik Thailand,Germany
6752abd4f70a6504336c1c53,Ansun Biopharma,Thailand
6752abd5f70a6504336c1c54,Center for Science and Technology Development,None
6752abd6f70a6504336c1c55,Science and Technology Incubator Youth Program,Thailand
6752abd6f70a6504336c1c56,ODIS,None.
6752abd7f70a6504336c1c57,Office of Higher Education,Thailand
6752abd8f70a6504336c1c58,7 Europrise Network of Excellence,None
6752abd9f70a6504336c1c59,NGIN,None
6752abdaf70a6504336c1c5a,SMLR,United States
6752abdaf70a6504336c1c5b,Institute of Urban Disease Control and Prevention,Thailand
6752abdbf70a6504336c1c5c,Nawapol Udpuay,None
6752abdcf70a6504336c1c5d,Regional Research Collaboration Project,Thailand
6752abdcf70a6504336c1c5e,International Emerging Actions,France
6752abddf70a6504336c1c5f,Research and Researchers for Industries,Thailand
6752abdff70a6504336c1c60,EASL Consortium for Regenerative Hepatology,"The EASL Consortium for Regenerative Hepatology is associated with the European Association for the Study of the Liver (EASL), which is based in Switzerland."
6752abe0f70a6504336c1c61,Fiorina Fund,None
6752abe0f70a6504336c1c62,CCOP,Thailand
6752abe1f70a6504336c1c63,Development of Renewable Energy for Ground Source Heat Pump system,None
6752abe2f70a6504336c1c64,Southeast Asia,None
6752abe2f70a6504336c1c65,Educational Institutions,None
6752abe3f70a6504336c1c66,Dragan Antić,None
6752abe4f70a6504336c1c67,Piyatida Pimvichai,Thailand
6752abe5f70a6504336c1c68,Algal Culture Laboratory,Thailand
6752abe5f70a6504336c1c69,Gilead’s HIV Cure Advisory Board,United States
6752abe6f70a6504336c1c6a,IP-HSM,None
6752abe7f70a6504336c1c6b,Asia-Pacific Economic Science Association,None
6752abe8f70a6504336c1c6c,MUPY,Thailand
6752abe9f70a6504336c1c6d,Natural Product Biotechnology Research Unit,Thailand
6752abeaf70a6504336c1c6e,"Program Management Unit for Human Resources and Institutional Development, Research and Innovation",Thailand
6752abeaf70a6504336c1c6f,Chawalit Takoon,None
6752abebf70a6504336c1c70,Rou-Jia Sung,None
6752abebf70a6504336c1c71,Ruchanok Tinikul,Thailand
6752abecf70a6504336c1c72,"Department of Microbiology, Faculty of Medicine, and Medical Microbiology",Thailand
6752abedf70a6504336c1c73,Institute of Dermatology,Thailand
6752abeef70a6504336c1c74,Human Resources Development Fund,Saudi Arabia
6752abeff70a6504336c1c75,In-depth Strategic Research Fund,Thailand
6752abf0f70a6504336c1c76,Alfa Sigma,None
6752abf1f70a6504336c1c77,"Pathum Thani, Thailand",Thailand
6752abf1f70a6504336c1c78,Division of Internal Medicine,None
6752abf2f70a6504336c1c79,F.W.O.,Belgium
6752abf5f70a6504336c1c7a,National Nanotech-nology Center,Thailand
6752abf6f70a6504336c1c7b,All Vista Healthcare National Health Insurance Administration,Taiwan
6752abf7f70a6504336c1c7c,MOST Joint Research Center for AI technology,Taiwan
6752abf8f70a6504336c1c7d,World Association for Infectious Diseases,None
6752abf9f70a6504336c1c7e,H2020-MSCA-RISE,European Union
6752abfaf70a6504336c1c7f,"Drug and Cosmetic Excellence Center, School of Pharmacy",Thailand
6752abfaf70a6504336c1c80,AWAK technology,Singapore
6752abfbf70a6504336c1c81,ISN-ANIO,None
6752abfbf70a6504336c1c82,Information for Authors & Journal Policies,None
6752abfcf70a6504336c1c83,MBBS,Thailand
6752abfdf70a6504336c1c84,ARCCRU,Thailand
6752abfef70a6504336c1c85,National Park Departments,Thailand
6752abfff70a6504336c1c86,Center of Excellence for Petrochemical and Materials Technology,Thailand
6752abfff70a6504336c1c87,Research and Development Center,None
6752ac00f70a6504336c1c88,CUUAASC,None
6752ac00f70a6504336c1c89,UPLC/PDA/MS,None
6752ac01f70a6504336c1c8a,University of Potential of Excellence,India
6752ac02f70a6504336c1c8b,Asia Pacific Network,Thailand
6752ac03f70a6504336c1c8c,CORDEX-SEA,None
6752ac04f70a6504336c1c8d,CORDEX‐SEA,None
6752ac05f70a6504336c1c8e,SEACLID,Thailand
6752ac06f70a6504336c1c8f,LCSF,None
6752ac06f70a6504336c1c90,Geriatric and Special Patients Care clinic,Thailand
6752ac07f70a6504336c1c91,Faculty of Medical Technology,Thailand
6752ac09f70a6504336c1c92,Central Laboratory,Thailand
6752ac0af70a6504336c1c93,Veterinary Stem Cell and Bioengineering Research Unit,Thailand
6752ac0bf70a6504336c1c94,CPRV,None
6752ac0bf70a6504336c1c95,NIMT,Thailand
6752ac0cf70a6504336c1c96,Data Safety Monitoring Committee,United States
6752ac0df70a6504336c1c97,Data Safety and Monitoring Board,United States
6752ac0ef70a6504336c1c98,Foundation for Art,None
6752ac0ff70a6504336c1c99,Pierre Mendiharat,None
6752ac0ff70a6504336c1c9a,"Department of Chemical Science and Engineering , School of Materials and Chemical Technology",Japan
6752ac10f70a6504336c1c9b,"Department of Chemical Science and Engineering, School of Materials and Chemical Technology",Japan
6752ac11f70a6504336c1c9c,John Tisdale,None
6752ac12f70a6504336c1c9d,Joseph Clara,None
6752ac12f70a6504336c1c9e,Keyvan Keyvanfar,None
6752ac13f70a6504336c1c9f,Naoya Uchida,None
6752ac14f70a6504336c1ca0,NK,None
6752ac15f70a6504336c1ca1,E.E. Strong,None
6752ac15f70a6504336c1ca2,Research and Development Institut,Thailand
6752ac16f70a6504336c1ca3,Center for Translational Chronobiology,United States
6752ac17f70a6504336c1ca4,New Kwang Soon Lee Co. Ltd.,Thailand
6752ac18f70a6504336c1ca5,"New Kwang Soon Lee Co., Ltd.",Thailand
6752ac19f70a6504336c1ca6,"Office of Research, Development and Information",Thailand
6752ac1af70a6504336c1ca7,"Union Link Co., Ltd",Thailand
6752ac1af70a6504336c1ca8,"Thailand-China cooperation project in science, technology",China
6752ac1cf70a6504336c1ca9,Disaster-research Unit-DU,Germany
6752ac1cf70a6504336c1caa,Indian Ocean Tsunami Warning System,Indonesia
6752ac1df70a6504336c1cab,Risk and Disaster Management Programme,Thailand
6752ac1ef70a6504336c1cac,GAICCE,None
6752ac1ef70a6504336c1cad,Scientific and Technological Equipment Centre,Thailand
6752ac1ff70a6504336c1cae,Drug Resistant Tuberculosis Research Fund,Thailand
6752ac20f70a6504336c1caf,Frontier Research Potential Enhancement Fund,Thailand
6752ac22f70a6504336c1cb0,"Program Management Unit for Human Resources & Institutional Development, Research and Innovation – CU",Thailand
6752ac24f70a6504336c1cb1,"Program Management Unit for Human Resources & Institutional Development, Research and Innovation– CU",Thailand
6752ac25f70a6504336c1cb2,Development and Promotion of Science Technology Talents,Thailand
6752ac25f70a6504336c1cb3,Health Science Technology,None
6752ac26f70a6504336c1cb4,Ci?ncia e Tecnologia,Brazil
6752ac26f70a6504336c1cb5,ASEAN Framework Agreement on Trade in Services,None
6752ac27f70a6504336c1cb6,Department of Geology and Paleontology,None
6752ac28f70a6504336c1cb7,Forest Department,Thailand
6752ac29f70a6504336c1cb8,U Hla Maung Thein,None
6752ac2af70a6504336c1cb9,NRU,Russia
6752ac2bf70a6504336c1cba,Microbiome Research Unit for Probiotics in Food and Cosmetics,Thailand
6752ac2bf70a6504336c1cbb,Area-based Health Security Fund,Thailand
6752ac2cf70a6504336c1cbc,Local Health Security Fund,Thailand
6752ac2df70a6504336c1cbd,"Department of Veterinary Science, Faculty of Agriculture",Thailand
6752ac2ef70a6504336c1cbe,CytomX,United States
6752ac2ef70a6504336c1cbf,Falk,None
6752ac2ff70a6504336c1cc0,Shire Baxalta,United States
6752ac30f70a6504336c1cc1,OVERSEAS RESEARCH,None
6752ac31f70a6504336c1cc2,OVERSEAS RESEARCH EXPERIENCE SCHOLARSHIP,Australia
6752ac32f70a6504336c1cc3,Baxter Corp,United States
6752ac33f70a6504336c1cc4,Southern Region of Asean Countries,Thailand
6752ac33f70a6504336c1cc5,IPPD,None
6752ac34f70a6504336c1cc6,Fisher Center Discovery Program,United States
6752ac35f70a6504336c1cc7,Center for Incubation Innovation Research and Consultancy,Thailand
6752ac36f70a6504336c1cc8,Narendra Reddy,None
6752ac36f70a6504336c1cc9,Australasian Society for Bipolar and Depressive Disorders and Servier,Australia
6752ac37f70a6504336c1cca,WEDC,United Kingdom
6752ac38f70a6504336c1ccb,Minister and Secretary,None
6752ac39f70a6504336c1ccc,Navapon Techakriengkrai,None
6752ac3af70a6504336c1ccd,Faculty of Science Research Fund,None
6752ac3af70a6504336c1cce,Behavior Research and Informatics in Social Science,United States
6752ac3bf70a6504336c1ccf,Chutimon Sookniran,None
6752ac3cf70a6504336c1cd0,Eclipse Medical,United States
6752ac3cf70a6504336c1cd1,EMRO,None
6752ac3df70a6504336c1cd2,ACROP Committee of ESTRO,Belgium
6752ac3ef70a6504336c1cd3,Eralda Azizaj,None
6752ac3ef70a6504336c1cd4,Cochrane ENT,United Kingdom
6752ac3ff70a6504336c1cd5,Samantha Cox,None
6752ac40f70a6504336c1cd6,Food and Nutrition Program,United States
6752ac41f70a6504336c1cd7,Oncology Clinic,None
6752ac41f70a6504336c1cd8,Animal Virome and Diagnostic Development Research Group,Thailand
6752ac42f70a6504336c1cd9,European Research Development Fund,European Union
6752ac43f70a6504336c1cda,Division of Neurology,None
6752ac44f70a6504336c1cdb,Development of Higher Education Institutions Research and Innovation Creation,Thailand
6752ac45f70a6504336c1cdc,National Taipei University of Technology-Thammasat University Joint Research Program,Taiwan
6752ac45f70a6504336c1cdd,Helen Dickie and Linda Tovey,None
6752ac46f70a6504336c1cde,William Chalmers,Sweden
6752ac47f70a6504336c1cdf,Department of Chemical Technology,None
6752ac47f70a6504336c1ce0,Federal Radio Corporation,United States
6752ac48f70a6504336c1ce1,Center of Excellence on Environmental Health and Toxicology,Thailand
6752ac4bf70a6504336c1ce2,Institute for the Study of Natural Resources and Environmental Management,Thailand
6752ac4cf70a6504336c1ce3,School of Science,None
6752ac4cf70a6504336c1ce4,Amnat Fongchai,Thailand
6752ac4df70a6504336c1ce5,Bunruam Khunin,Thailand
6752ac4ef70a6504336c1ce6,Nik Long,None
6752ac4ff70a6504336c1ce7,Shinsuke Shibata,None
6752ac4ff70a6504336c1ce8,Natural Products and Nanoparticles Research Unit,Thailand
6752ac50f70a6504336c1ce9,CENTRA,Portugal
6752ac51f70a6504336c1cea,Forest Industry Organization,Thailand
6752ac51f70a6504336c1ceb,Mass Separation Laboratory,Thailand
6752ac52f70a6504336c1cec,"Thai Nippon Chemical Industry Co., Ltd.",Thailand
6752ac53f70a6504336c1ced,Jolanda Koopmanschap Claessens,None
6752ac53f70a6504336c1cee,EU/IMI,European Union
6752ac54f70a6504336c1cef,Meissa vaccines and Virometrix,Italy
6752ac55f70a6504336c1cf0,Laboratory of Genome Science and Technology,United States
6752ac56f70a6504336c1cf1,Built Environment Analytics,United Kingdom
6752ac56f70a6504336c1cf2,MU-IACUC,Thailand
6752ac57f70a6504336c1cf3,Program Management Unit-Competitiveness,Thailand
6752ac58f70a6504336c1cf4,Research Grant for Talented,None
6752ac59f70a6504336c1cf5,TRXAS,None
6752ac5af70a6504336c1cf6,Food Innovation Research,None
6752ac5bf70a6504336c1cf7,Program Management Unit Competitiveness,Thailand
6752ac5bf70a6504336c1cf8,The Scholarship Program for Neighboring Countries,Thailand
6752ac5cf70a6504336c1cf9,Innovation Hub of Ageing Society,Thailand
6752ac5df70a6504336c1cfa,Faculty of Sports Science Research Fund,None
6752ac5ef70a6504336c1cfb,Foundation for Diabetes Care Development,Thailand
6752ac5ef70a6504336c1cfc,IIPF,Germany
6752ac5ff70a6504336c1cfd,IDDI,Belgium
6752ac60f70a6504336c1cfe,Ken Shain,None
6752ac61f70a6504336c1cff,Social Research Institute,Thailand
6752ac62f70a6504336c1d00,RJS Mediagnostix,Thailand
6752ac62f70a6504336c1d01,"National Center of Excellence for Petroleum, Petrochemicals, and Advanced Materials",Thailand
6752ac63f70a6504336c1d02,Petrochemical and Materials Technology,Thailand
6752ac65f70a6504336c1d03,Asian Pacific Society of Cardiology,Thailand
6752ac65f70a6504336c1d04,Tristan Marvin Uy,None
6752ac66f70a6504336c1d05,Supawadee Ingsriswang,Thailand
6752ac67f70a6504336c1d06,District Water Testing Facility,None
6752ac68f70a6504336c1d07,AQGT,None
6752ac68f70a6504336c1d08,PERDO-CHE,Thailand
6752ac69f70a6504336c1d09,Ministry of Ministry of Science and Technology,China
6752ac6af70a6504336c1d0a,Information Centre for Health and Social Care,United Kingdom
6752ac6af70a6504336c1d0b,Michael J. Hogan and Laurence C. Eisenlohr,None
6752ac6bf70a6504336c1d0c,Center of Excellence,None
6752ac6cf70a6504336c1d0d,Medica Innova,Thailand
6752ac6df70a6504336c1d0e,CUMNH,United States
6752ac6ef70a6504336c1d0f,Irina Ruf and Katrin Krohmann,None
6752ac6ef70a6504336c1d10,Louise Tomsett and Roberto Portela Miguez,None
6752ac6ff70a6504336c1d11,Wachara Sanguansombat and Yutthapong Rassamee,Thailand
6752ac70f70a6504336c1d12,Asia research Center,None
6752ac70f70a6504336c1d13,"Department of Microbiology, Faculty of Dentistry",None
6752ac71f70a6504336c1d14,Healthcare-associated Infection Research Group STAR,Thailand
6752ac72f70a6504336c1d15,Carlos Mallo Molina,None
6752ac73f70a6504336c1d16,Capsule Products Co. Ltd,Thailand
6752ac73f70a6504336c1d17,"Capsule Products Co., Ltd.",Thailand
6752ac74f70a6504336c1d18,International Exchange Committee,None
6752ac75f70a6504336c1d19,"Department of Veterinary Microbiology, Faculty of Veterinary Science",Thailand
6752ac75f70a6504336c1d1a,"Department of Molecular Microbiology, Faculty of Life Science",None
6752ac76f70a6504336c1d1b,Advanced Institute of Manufacturing with High-Tech Innovations,Taiwan
6752ac77f70a6504336c1d1c,"AICA Co., Ltd.",Thailand
6752ac78f70a6504336c1d1d,Administrative and Financial Management,None
6752ac79f70a6504336c1d1e,Faculty of Commerce and Accountancy,Thailand
6752ac7af70a6504336c1d1f,"K.K. the Program Management Unit for Human Resources & Institutional Development, Research and Innovation",Thailand
6752ac7af70a6504336c1d20,SITES,Sweden
6752ac7bf70a6504336c1d21,mentor Niles Hasselquist,None
6752ac7cf70a6504336c1d22,Bhumibol Adulyadej Hospital,Thailand
6752ac7ef70a6504336c1d23,Nakhon Sawan,Thailand
6752ac7ff70a6504336c1d24,ERA‐NET Horizon 2020 program JPCOFUND2,European Union
6752ac7ff70a6504336c1d25,InTrance,None
6752ac80f70a6504336c1d26,PDUK,United Kingdom
6752ac81f70a6504336c1d27,USWorldMeds,United States
6752ac82f70a6504336c1d28,RITAD,Thailand
6752ac83f70a6504336c1d29,"Research Institute of Transportation, Agriculture and Environment",None
6752ac84f70a6504336c1d2a,Southern Institute of Water Resources Research,Vietnam
6752ac85f70a6504336c1d2b,BioSentinel Laboratory,United States
6752ac86f70a6504336c1d2c,CU Academic Network in the Region,Thailand
6752ac87f70a6504336c1d2d,Paediatric European Network for Treatment of AIDS,United Kingdom
6752ac88f70a6504336c1d2e,Chintana Chirathaworn,Thailand
6752ac89f70a6504336c1d2f,DRAGON,None
6752ac8af70a6504336c1d30,Radiological Sciences and Pathology,United States
6752ac8bf70a6504336c1d31,Government Budget Fund,Thailand
6752ac8bf70a6504336c1d32,Second Century Fund Project,Thailand
6752ac8cf70a6504336c1d33,Parastou Einafshar,None
6752ac8df70a6504336c1d34,Program for HUST Academic Frontier Youth Team,China
6752ac8ef70a6504336c1d35,Bioresources and Technology,Thailand
6752ac8ff70a6504336c1d36,PMDSU,Indonesia
6752ac90f70a6504336c1d37,Ampira Charoensaeng,None
6752ac91f70a6504336c1d38,Anand Upadhyaya,None
6752ac91f70a6504336c1d39,Aranya Fuangswasdi,Thailand
6752ac93f70a6504336c1d3a,CAPD Clinic,None
6752ac93f70a6504336c1d3b,KhueangNai Hospital,Thailand
6752ac94f70a6504336c1d3c,Ms. Warakoan Satitkan,None
6752ac95f70a6504336c1d3d,Lertloy Metal Sheet Company,Thailand
6752ac96f70a6504336c1d3e,Research Institute for Health Sciences,Thailand
6752ac96f70a6504336c1d3f,Cell-Based Drug and Health Products Development Research Unit,Thailand
6752ac97f70a6504336c1d40,Research Development Innovation Management,None
6752ac98f70a6504336c1d41,"Ministry of Higher Education, Research",France
6752ac99f70a6504336c1d42,ENTEC,Thailand
6752ac9af70a6504336c1d43,Anchalee Tungtrongchitr,None
6752ac9af70a6504336c1d44,CHE‐TRF Senior Research Fund,Thailand
6752ac9bf70a6504336c1d45,APASL,Japan
6752ac9cf70a6504336c1d46,Coordinación General Académica e Innovación,Mexico
6752ac9cf70a6504336c1d47,Research and Innovation Fund,None
6752ac9df70a6504336c1d48,EID-SEARCH,None
6752ac9df70a6504336c1d49,Peta Pet Clinic,Thailand
6752ac9ef70a6504336c1d4a,Poonnakan Veterinary Care Clinic,Thailand
6752ac9ff70a6504336c1d4b,Veterinary Teaching Hospital,Thailand
6752aca0f70a6504336c1d4c,Eastern Asia Society for Transportation Studies,None
6752aca1f70a6504336c1d4d,Center of Excellence on Translational Research in Inflammation and Immunology,Thailand
6752aca2f70a6504336c1d4e,Family Planning Unit,Thailand
6752aca3f70a6504336c1d4f,Asia Pacific Potash Corporation Limited,Thailand
6752aca3f70a6504336c1d50,GSRI,United States
6752aca4f70a6504336c1d51,Sarapol Thongphan Division of Endocrinology and Metabolism,Thailand
6752aca5f70a6504336c1d52,International Graduate Program of Veterinary Science and Technology,Thailand
6752aca6f70a6504336c1d53,RedKnight Consultancy Ltd,United Kingdom
6752aca7f70a6504336c1d54,VST,Thailand
6752aca7f70a6504336c1d55,Roongroj Thanawongnuwech,Thailand
6752aca8f70a6504336c1d56,TRF Research Team Promotion,Thailand
6752aca9f70a6504336c1d57,ICH-GCP,None
6752acaaf70a6504336c1d58,"AMERI-ASIA MED CO, Ltd.",Thailand
6752acaef70a6504336c1d59,Islamic University,Bangladesh
6752acaff70a6504336c1d5a,CIF-CNI,Thailand
6752acb0f70a6504336c1d5b,Audra Bowlus,None.
6752acb1f70a6504336c1d5c,"Program Unit for Human Resources & Institutional Development, Research and Innovation",Thailand
6752acb1f70a6504336c1d5d,Coastal Fisheries Research and Development Center,Thailand
6752acb2f70a6504336c1d5e,Asian Cooperation Fund Project-Study on Typical Bay Ecological Protection and Management Demonstration,China
6752acb2f70a6504336c1d5f,Fund Project for Marine and Fishery Protection and Development in Fujian Province,China
6752acb3f70a6504336c1d60,Cooperation Research Programs of Wildlife Research Center,Japan
6752acb4f70a6504336c1d61,TGRI,Thailand
6752acb5f70a6504336c1d62,School of Applied Statistics,Thailand
6752acb5f70a6504336c1d63,Xiamen Health System Discipline Leaders and their Backup Candidates,China
6752acb6f70a6504336c1d64,IBRO-APRC,Thailand
6752acbbf70a6504336c1d65,Biomaterial Testing Center,None
6752acbbf70a6504336c1d66,Corporate Social Responsibility,None
6752acbcf70a6504336c1d67,Frontier Research Center,Japan
6752acbdf70a6504336c1d68,TEIN,None
6752acbef70a6504336c1d69,Advance Wireless Network Company Limited,Thailand
6752acbff70a6504336c1d6a,Molecular Imaging Center,None
6752acbff70a6504336c1d6b,GAICCE DDP,None
6752acc0f70a6504336c1d6c,Fourth Batch of Ningxia Youth Talents Supporting Program,China
6752acc1f70a6504336c1d6d,Academy for Healthcare Learning,United States
6752acc2f70a6504336c1d6e,CuraSen,United States
6752acc2f70a6504336c1d6f,Curasen Therapeutics,United States
6752acc3f70a6504336c1d70,PhotoPharmics,United States
6752acc4f70a6504336c1d71,Safra Foundation,Switzerland
6752acc5f70a6504336c1d72,Wave Life Sciences,United States
6752acc5f70a6504336c1d73,Vijitra Jan-uthai,Thailand
6752acc6f70a6504336c1d74,"Fakwantip Co., Ltd.",Thailand
6752acc7f70a6504336c1d75,Reinventing University,None
6752acc8f70a6504336c1d76,Medical Industry and Agricultural and Food Industry,Thailand
6752acc9f70a6504336c1d77,Andrew Nickson and Win Kulvichit,Thailand
6752accaf70a6504336c1d78,Fresenius Medical and Biomerieux,"Germany, France"
6752accaf70a6504336c1d79,Sangsom School,Thailand
6752accbf70a6504336c1d7a,Department of Zoology,None
6752acccf70a6504336c1d7b,Queen Elizabeth Hospital,Barbados
6752acccf70a6504336c1d7c,Tan Tock Seng Hospital,Singapore
6752accdf70a6504336c1d7d,VHS‐Infectious Diseases Medical Centre,Germany
6752accef70a6504336c1d7e,Auspicious Occasion of Her Royal Highness Princess Maha Chakri Sirindorn,Thailand
6752accff70a6504336c1d7f,Auspicious Occasion of Her Royal Highness Princess Maha Chakri Sirindorn's 5th Cycle,Thailand
6752accff70a6504336c1d80,Adfontes Biotechnology Ltd.,United Kingdom
6752acd0f70a6504336c1d81,"Majorbio Bio-Pharm Technology Co., Ltd.",China
6752acd1f70a6504336c1d82,Division of Endocrinology and Metabolism,None
6752acd2f70a6504336c1d83,Development Institute,None
6752acd2f70a6504336c1d84,Center of Excellence in Fish Infectious Diseases,Thailand
6752acd4f70a6504336c1d85,Faculty of Marine Technology,THAILAND
6752acd4f70a6504336c1d86,PRIN,Italy
6752acd5f70a6504336c1d87,PSADM 001 Measurement Invariance Project,None
6752acd6f70a6504336c1d88,UE/FEDER,Spain
6752acd7f70a6504336c1d89,Fresenius Medical and Baxter,Germany
6752acd8f70a6504336c1d8a,RTSD,Thailand
6752acd9f70a6504336c1d8b,"Laboratory of Forest Products Chemistry and Renewable Energy, Faculty of Forestry",Thailand
6752acdaf70a6504336c1d8c,Malaysia Thailand Joint Authority Research Cess Fund,Malaysia
6752acdbf70a6504336c1d8d,BIOPHICS,Thailand
6752acdbf70a6504336c1d8e,BEI Resources,United States
6752acdcf70a6504336c1d8f,"Fisheries Science, Faculty of Agricultural Technology and Agro-Industry",Thailand
6752acddf70a6504336c1d90,Tokara Nakanoshima Island,Japan
6752acdef70a6504336c1d91,Eurostar of the European Union,European Union
6752acdff70a6504336c1d92,Pitt Supaphol,Thailand
6752ace1f70a6504336c1d93,Surapong Narenpitak,Thailand
6752ace2f70a6504336c1d94,Tanawoot Limlek,None
6752ace3f70a6504336c1d95,Thanee Eiamsitrakoon,Thailand
6752ace3f70a6504336c1d96,Uraiwan Parinyasiri,Thailand
6752ace4f70a6504336c1d97,Yuttitham Suteeka,Thailand
6752ace5f70a6504336c1d98,SIMATS,India
6752ace6f70a6504336c1d99,Pediatric Nutrition Research Unit,United States
6752ace7f70a6504336c1d9a,"National Science, Research and Innovation",Thailand
6752ace7f70a6504336c1d9b,Drug Safety Monitoring Board,United States
6752ace8f70a6504336c1d9c,"Center of Excellence on Petrochemical and Materials Technology, Metallurgy and Materials Science Research Institute",Thailand
6752ace8f70a6504336c1d9d,especially Klára Matoušková,None
6752ace9f70a6504336c1d9e,One Health Research cluster,Thailand
6752acebf70a6504336c1d9f,Erasmus Funding EU,European Union
6752acebf70a6504336c1da0,Petroleum and Petrochemical College and Center of Excellence on Petrochemical and Materials Technology,Thailand
6752acecf70a6504336c1da1,Second Cen-tury Found,None
6752acedf70a6504336c1da2,Second Century Found,United States
6752aceef70a6504336c1da3,CECC,None
6752aceef70a6504336c1da4,CECC-HCU,Thailand
6752aceff70a6504336c1da5,Asia-Pacific Ocular Imaging Society,Thailand
